uuid,biomassPlant,biomassPlant_final,biomassFruit,biomassFruit_final,biomassInternode,biomassInternode_final,internodeNSC,internodeNSC_final,fraction_fruitUnloading,fraction_structuralRootUnloading,fraction_internodeUnloading,phloemSugarConcentration,harvest_index,meanFruitDW,meanFruitSc,Ta,cca,totalFruitNumber,incomingRadiation,leafArea,Tmax,Tmin,ENDING_LEAF_NUMBER,vineType
d0cc2116-0641-49fb-a61b-81ec5e63a641,117.30943445568198,83820.84370205486,66.4494221362038,18147.744594154097,256.9462202666889,47297.19782384084,93.11467460521851,1058.273054354051,0.24366865659169823,0.004569401089762205,0.4881997691012101,0.018546860601983017,0.2165123029222172,164.97949624999998,0.13298517166666665,22.517348022727273,900.0,110.0,407.27588383838383,0.2509799004147781,30.0,15.0,12.0,spur
d1c19185-bbb7-4bf2-b4c3-631c181b7d20,75.49009031237506,40390.402202143414,59.18032014570008,7904.400899643722,109.5324970340172,24511.282630037556,12.419470056564457,554.9502779974791,0.12187169214962121,0.010981118687373738,0.5110509760006312,0.015372782782210052,0.19570295105001823,158.08801624999998,0.124675693125,22.505782674242425,1200.0,50.0,271.51725589225595,0.10036192065991252,25.0,20.0,6.0,spur
d22585e4-d2be-42e4-8a6f-f691cb44702c,46.29533611993136,36607.60234533182,51.21964653542559,16343.766741555606,47.13188881085287,15971.796796580775,-19.774634233446477,365.6971645149354,0.29401484918434345,0.01638584076237374,0.45873293273653193,0.013323583590949931,0.4464596749576477,148.57969833333334,0.11525412733333333,22.505782674242425,900.0,110.0,271.51725589225595,0.04796556947260091,25.0,20.0,3.0,spur
d23df16d-ccdc-4848-8157-d5b70c9d3b51,102.74480986572108,55552.79861290674,64.42266595962339,8155.404819210248,178.240536576192,34661.07051398968,48.51183563076242,778.7893380906579,0.12166586198133415,0.007257702479692761,0.5139670060940656,0.01733119301655637,0.1468081219916385,163.10809708333332,0.12831583833333335,20.0115655155724,1200.0,50.0,271.51725589225595,0.16982541343694404,25.0,15.0,9.0,spur
d2802d07-a955-441a-afe1-c501a34af17e,101.77686110384572,62387.306756832695,64.91329600987311,14633.092927145923,188.34849245106972,35606.97507727878,57.60967596127471,799.5463917527801,0.1865588609068287,0.007014816819402357,0.4894036526825547,0.018011119358829583,0.23455763415751016,162.58992125,0.13191186666666668,25.011565351010102,400.0,90.0,271.51725589225595,0.16982541343694404,30.0,20.0,9.0,spur
d3c68347-d27d-46ef-b574-3d4936c67439,44.04184187962098,35828.25860454164,46.17100387019323,15712.355802332107,47.20088793268813,15943.377249163956,-19.42310861086847,365.40777190702664,0.28583778196727694,0.01692425166671928,0.47914883936111113,0.013099602824639449,0.43854801987388065,142.83959666666667,0.109638276875,22.505782674242425,400.0,110.0,814.5517676767677,0.04796556947260091,25.0,20.0,3.0,spur
d3cef33e-4cf3-456e-9880-376befe28002,42.35153905154185,33120.22676358069,52.29561157697311,13563.51649118621,39.68942469875995,15216.906700143953,-24.659819034190487,349.7600677391133,0.28806226850263045,0.01621142118934133,0.4559555979114058,0.012938454477002776,0.40952466256695597,150.70573833333333,0.11868959216666668,22.517348022727273,900.0,90.0,678.7931397306396,0.04796556947260091,30.0,15.0,3.0,spur
d40c4d3a-1531-4867-a5db-3ba280884627,126.0576862893044,74043.71745976403,67.66220898031673,8324.952957219126,262.65590281845925,48199.748106138635,97.50859464281805,1077.4227894830071,0.09860673216436239,0.005343084995801768,0.5247777700923821,0.018730612525418834,0.11243694625994527,166.49905916666668,0.13593323125,25.011565351010102,400.0,50.0,678.7931397306396,0.2509799004147781,30.0,20.0,12.0,spur
d452e6c9-3ac5-4e96-ae8e-ed3be57d74ae,72.61436678084495,40138.53989907914,57.688717583762426,7847.303463368626,107.23218637880339,24297.157057345376,10.759019467619108,550.7017637585797,0.12112078671569868,0.010971776560837542,0.5111060614136153,0.015168427207155851,0.19550838431990405,156.94607041666666,0.1235567815,22.505782674242425,900.0,50.0,814.5517676767677,0.10036192065991252,25.0,20.0,6.0,spur
d46b1a2d-49fc-413b-837f-8d80e2a5f571,71.92705615117669,49466.62492126224,57.340741059141465,17101.775701347677,110.80335384134767,24539.519985714553,12.751513333533973,554.9379101347905,0.2711273596026936,0.009489783544560185,0.45097914003587963,0.01568453241611169,0.3457272007110232,155.47068833333333,0.12078538379166666,20.0115655155724,650.0,110.0,678.7931397306396,0.10036192065991252,25.0,15.0,6.0,spur
d48e8c6a-71eb-48cf-a9b6-c38acf61a91b,38.08006532881558,26861.934874039598,51.81142716881146,7547.464276970489,36.74775627784518,14946.96272612738,-27.316086536896567,343.78363092760316,0.18443778948768935,0.01851706391335227,0.5316190727662038,0.012226178030333445,0.28097321404501335,150.94928458333334,0.11634322112500001,20.0115655155724,1200.0,50.0,814.5517676767677,0.04796556947260091,25.0,15.0,3.0,spur
