ageD,ageHour,ageMin,pip,piv,pp,pv,sfstone,af,ctcs,pif,tf,cv,ua,ux1,up1,khx,khp,ux,up,masfls,pasfls,rM,rG,w,s,pf1,pf2,pf,v,mSuc,mSor,mGlu,mFru,mSta,mSyn,"fruitIncidentPAR_umol_m2_s",fruitAbsorbedPAR_umol_s,"fruitAbsorbedRadiation_modelRad_s","fruitAbsorbedRadiation_m2_modelRad_m2_s",fruitLightArea_m2,fruitBerryCountEffective,fruitZ_m,fruitHeightBand4
34.5,828,49680,21.864467037532606,21.864467037532606,18.9102087548502,18.9102087548502,0.0,21.709650200341535,2.406610662555795E-4,11.527493413005047,0.017438022465287365,0.0858829159207642,0.0024159556286757196,0.0,0.0,0.0052340032336116935,0.0016486741122306457,0.02953167670764233,0.011006500008511303,9.452703148128666E-5,1.4321163130436057E-6,3.7112991157051744E-5,3.595865841907775E-4,7.13553561569309,0.8616419046145556,2.930961828312438,6.509322311431703,2.930961828312438,7.674061806077187,0.009534991252294053,0.04393418657020681,0.022945695576520382,0.05193066459825189,0.022707806424788413,0.2359482777228883,138.28250261322793,0.2995600694178119,0.7681960687076634,354.61360082133353,0.0021662904832990514,1,0.40699813559335246,2
34.541666666666664,829,49740,21.758046089127433,21.758046089127433,18.922434239514857,18.922434239514857,0.0,21.755836234588426,2.401441474330028E-4,11.508986771062325,0.01845542707797216,0.08499446189850568,0.0024088330619946134,0.0,0.0,0.005242826547445835,0.0016521815717385952,0.030189964188345138,0.01120714962894882,9.525456521285424E-5,1.4218985742092953E-6,3.659722189519671E-5,3.5873084757324925E-4,7.158791612803978,0.8637546203121046,2.915037521740639,6.463515471488707,2.915037521740639,7.698638250499044,0.00952745638742155,0.043355529847860674,0.02293245036818107,0.05266375006463189,0.02342821983858872,0.23598366894693407,96.28890165595386,0.20903983731258452,0.5346380125110477,246.26744677011737,0.0021709650200341536,1,0.40699813559335246,2
34.583333333333336,830,49800,21.828883008939705,21.828883008939705,18.86212257484678,18.86212257484678,0.0,21.80166725312777,2.396810239904266E-4,11.497784008138261,0.01786949781237951,0.08564478766098618,0.0024227527030829593,0.0,0.0,0.005251548700820795,0.0016556620706460253,0.029583298956697503,0.011037243094063844,9.45282341153784E-5,1.4441215416902249E-6,3.6686867902268703E-5,3.606380277285633E-4,7.181875648344549,0.865870413500525,2.897771243723471,6.413566214820502,2.897771243723471,7.723044656782378,0.009523995631566095,0.042826589130013935,0.022951930897723193,0.053335401547125356,0.024125905195579875,0.2360180019839345,121.230521359589,0.26374713693329926,0.7012204665205677,322.3137272037998,0.0021755836234588427,1,0.40699813559335246,2
34.625,831,49860,21.80968594094471,21.80968594094471,18.787269470557064,18.787269470557064,0.0,21.846396734293254,2.3927366953517117E-4,11.483951653947223,0.018962940005467256,0.08552733840867877,0.0024261776815631252,0.0,0.0,0.005259990020669382,0.0016590589166094799,0.029661638118069805,0.011068708245902907,9.466771558942709E-5,1.4494833551169764E-6,3.637586257933766E-5,3.6120190858787726E-4,7.2043718038983,0.867993473262881,2.822429785733158,6.190552350983356,2.822429785733158,7.7468677246876005,0.00952423955737184,0.04233630864911663,0.02299616924557245,0.05395898813727675,0.02480828330901765,0.2360516436475395,130.01031652646785,0.28344416603838707,0.7407212231234097,339.754393332988,0.002180166725312777,1,0.40699813559335246,2
34.666666666666664,832,49920,21.737649546950195,21.737649546950195,18.819355464968666,18.819355464968666,0.0,21.8907195481974,2.3892210399195892E-4,11.471480463980257,0.018807621478695337,0.08492396322637796,0.0024228854754680808,0.0,0.0,0.005268318045905173,0.001662424879450458,0.029987555061462615,0.011169287017462634,9.485401199358573E-5,1.4439035979811075E-6,3.6067293553473785E-5,3.607946466461962E-4,7.2266680530366925,0.8701170001471752,2.8611315743413592,6.307163088424977,2.8611315743413592,7.770491178128677,0.009528690467559034,0.041898971637145475,0.02307105739901201,0.054521068955839684,0.025465776475927446,0.23608407242869903,95.52113097197153,0.20867925237220772,0.5593327301951663,256.0297411962481,0.0021846396734293257,1,0.40699813559335246,2
34.708333333333336,833,49980,21.43467874975027,21.43467874975027,19.3309885693226,19.3309885693226,0.0,21.9422009938049,2.3862069432884235E-4,11.428489464594811,0.013258241390883729,0.08265071196779608,0.002395895772865384,0.0,0.0,0.005278352749448949,0.0016663344830530051,0.0313476442905691,0.011563570781974121,9.557373580201655E-5,1.4014952754045867E-6,3.2758078395278246E-5,3.5745230542143556E-4,7.252949789260003,0.8722295533691398,3.3858926254862225,7.87318784927796,3.3858926254862225,7.798093260115715,0.009547128350780682,0.04163902313585026,0.02323235365038255,0.05490561580007102,0.026023523572284046,0.2361113777612612,36.8496522947747,0.08066654038335018,0.21531674640763782,98.35983049052773,0.00218907195481974,1,0.40699813559335246,2
34.75,834,50040,21.422623196508205,21.422623196508205,19.379853340882295,19.379853340882295,0.0,22.00122738588612,2.3835126474429643E-4,11.414094735115244,0.011920507061432653,0.082653690225631,0.002400822860609198,0.0,0.0,0.005290184665431268,0.0016708170649308632,0.03123885493129584,0.011538516107129559,9.537009359821402E-5,1.4073889877962131E-6,3.212501796967533E-5,3.582314575114022E-4,7.283440717190331,0.874334502674293,3.4662654331856446,8.116200209518857,3.4662654331856446,7.829899781361764,0.009580342444522025,0.04154658770519372,0.023465929964577487,0.055130586010101394,0.02648790564848142,0.23613385415522326,22.98891227139236,0.05044273336878391,0.14369135330590765,65.4862989116165,0.00219422009938049,1,0.40699813559335246,2
34.791666666666664,835,50100,20.81681783016391,20.81681783016391,19.450979578099087,19.450979578099087,0.0,22.065509058457536,2.3802817209095598E-4,11.394475313553166,0.009446540594326303,0.07720252534523606,0.0023248803468970355,0.0,0.0,0.005303261000038466,0.0016756987432850225,0.03304271357832254,0.012019577462853532,9.279417337149776E-5,1.2950485577024721E-6,3.115945444910318E-5,3.4694676875565185E-4,7.316912988207058,0.8764090131603002,3.7979964088629363,9.110457122666288,3.7979964088629363,7.864668621432245,0.009616670038597465,0.041509994817308125,0.023722657171141654,0.05529657398168488,0.026918136139956333,0.23615454269401986,3.239871939164886,0.007128115923471846,0.01887658382676142,8.57978670720472,0.0022001227385886122,1,0.40699813559335246,2
34.833333333333336,836,50160,20.642996550814896,20.642996550814896,19.343860985672823,19.343860985672823,0.0,22.13456740304028,2.3762790311365972E-4,11.382923818729761,0.008892028106665447,0.07561527275964618,0.0023047777338431556,0.0,0.0,0.005317465014306093,0.0016809431716335403,0.03319935321046608,0.012051458551141151,9.112743254961083E-5,1.2662574894776473E-6,3.106096643770836E-5,3.437938271500608E-4,7.353126172491509,0.878440649632482,3.840333313847298,9.242273225202254,3.840333313847298,7.90215157851181,0.009652488896976298,0.04150155517338462,0.023991391474207893,0.055427106409526604,0.027327250129006136,0.23617410171439535,0.0,0.0,0.0,0.0,0.0022065509058457537,1,0.40699813559335246,2
34.875,837,50220,20.521385718196214,20.521385718196214,19.269136036779262,19.269136036779262,0.0,22.204729823637926,2.371973864103262E-4,11.372627916625348,0.008382851866241305,0.07448600342720747,0.002291344168224089,0.0,0.0,0.005331913211619533,0.0016862714457154947,0.03330147791330472,0.012074657890650417,8.993930090253445E-5,1.247338583781188E-6,3.113225258055243E-5,3.416562003180127E-4,7.390026340230886,0.8804567055641388,3.8746880689219827,9.350507140993226,3.8746880689219827,7.9403117812084725,0.009687207831449439,0.0414938118368135,0.02425638811590107,0.055554781070218544,0.02773684300506389,0.23619362148527798,0.0,0.0,0.0,0.0,0.002213456740304028,1,0.40699813559335246,2
34.916666666666664,838,50280,20.420352763340965,20.420352763340965,19.116136327414562,19.116136327414562,0.0,22.2754718739913,2.367366609217382E-4,11.363577800852532,0.007910900909635416,0.0735222590468824,0.0022802219496786884,0.0,0.0,0.005346479291734634,0.0016916437380365332,0.0330663755416308,0.011994394294756202,8.818549644495136E-5,1.232019975564041E-6,3.137461894678359E-5,3.397478837742833E-4,7.427320999683546,0.8824608554795309,3.87466041737928,9.356129507700116,3.87466041737928,7.978859034358252,0.009719997165492614,0.041476282773395365,0.024512923630974424,0.05568996434892038,0.02815378450003597,0.23621344804028574,0.0,0.0,0.0,0.0,0.0022204729823637926,1,0.40699813559335246,2
34.958333333333336,839,50340,20.36852716878034,20.36852716878034,19.060779436974894,19.060779436974894,0.0,22.346626349623502,2.3626560153097934E-4,11.348379755606924,0.007317254365280648,0.07309198020994663,0.0022775400140194837,0.0,0.0,0.0053611228860620365,0.0016970473507553743,0.03294695309950946,0.01196002079488211,8.741816032500731E-5,1.2282840641980951E-6,3.110278605610779E-5,3.3928566179481956E-4,7.46491353570644,0.8844580177881121,3.895099865759427,9.422980185293161,3.895099865759427,8.01769979682401,0.00975281221476353,0.04146279328367736,0.024766471811053768,0.05582111530081638,0.02857079370207902,0.23623321947862708,0.0,0.0,0.0,0.0,0.00222754718739913,1,0.40699813559335246,2
35.0,840,50400,20.596932591181023,20.596932591181023,19.517404896649925,19.517404896649925,0.0,22.420243820397893,2.3583783344205994E-4,11.31658484170105,0.005389217881141775,0.07550250268131495,0.0023205936253634742,0.0,0.0,0.0053763355164705914,0.0017026380082350477,0.03324297523259022,0.012107864145001278,9.141740450729559E-5,1.286613202030691E-6,2.934968099322416E-5,3.4638560132780173E-4,7.503921987114036,0.8864747567196306,4.053853898275011,9.904109981183895,4.053853898275011,8.057968710063806,0.009796561672910733,0.041529137640576586,0.025044581252000177,0.05588716371317896,0.02894786139426975,0.23625094720825024,0.0,0.0,0.0,0.0,0.00223466263496235,1,0.40699813559335246,2
