age_d,age_h,T,H_a,psi_x,Cpm,rho
113 ,15,17.6,60.8,-11.72798398,0.515391909,22.84932544
113 ,16,17.8,60.3,-10.92285816,0.467586799,22.84456314
113 ,17,17.5,64.4,-9.642087932,0.39153985,22.83980944
113 ,18,17,65.3,-7.972955678,0.292433538,22.83506443
113 ,19,16.4,65.6,-6.02921,0.177021793,22.83032823
113 ,20,15.4,66,-3.943313953,0.053169734,22.82560096
113 ,21,14.4,71.8,-3.943313953,0.053169734,22.82088271
113 ,22,13.5,77.1,-3.943313953,0.053169734,22.8161736
113 ,23,13.6,80.2,-3.943313953,0.053169734,22.81147374
113 ,24,13.5,81.8,-3.943313953,0.053169734,22.80678324
114 ,1,12.5,85.6,-3.943313953,0.053169734,22.80210221
114 ,2,11.6,91.4,-3.943313953,0.053169734,22.79743075
114 ,3,11,93.4,-3.943313953,0.053169734,22.79276899
114 ,4,10.2,95.2,-3.943313953,0.053169734,22.78811702
114 ,5,10,95.6,-3.943313953,0.053169734,22.78347496
114 ,6,9.8,96.6,-3.943313953,0.053169734,22.77884292
114 ,7,10.3,96.4,-3.943313953,0.053169734,22.774221
114 ,8,10.9,95.3,-3.943313953,0.053169734,22.76960932
114 ,9,13.2,87,-6.02921,0.177021793,22.76500799
114 ,10,15.7,76.1,-7.972955678,0.292433538,22.76041712
114 ,11,16.9,68.1,-9.642087932,0.39153985,22.75583681
114 ,12,17.7,63.4,-10.92285816,0.467586799,22.75126718
114 ,13,19.1,58.1,-11.72798398,0.515391909,22.74670834
114 ,14,19.3,62.9,-12.0025974,0.531697342,22.74216039
114 ,15,19.6,63.1,-11.72798398,0.515391909,22.73762344
114 ,16,19.6,60.1,-10.92285816,0.467586799,22.73309762
114 ,17,19.4,60.7,-9.642087932,0.39153985,22.72858302
114 ,18,18.9,62.3,-7.972955678,0.292433538,22.72407975
114 ,19,17.9,67.1,-6.02921,0.177021793,22.71958793
114 ,20,16.8,71.9,-3.943313953,0.053169734,22.71510766
114 ,21,16.3,75,-3.943313953,0.053169734,22.71063906
114 ,22,15.7,79.4,-3.943313953,0.053169734,22.70618224
114 ,23,15.5,80.6,-3.943313953,0.053169734,22.70173729
114 ,24,15.1,84.2,-3.943313953,0.053169734,22.69730435
115 ,1,14.2,87.4,-3.943313953,0.053169734,22.6928835
115 ,2,14,88.9,-3.943313953,0.053169734,22.68847487
115 ,3,12.2,92.4,-3.943313953,0.053169734,22.68407857
115 ,4,11.4,96.1,-3.943313953,0.053169734,22.67969469
115 ,5,12,95,-3.943313953,0.053169734,22.67532336
115 ,6,11.6,95.9,-3.943313953,0.053169734,22.67096469
115 ,7,10.4,96.2,-3.943313953,0.053169734,22.66661877
115 ,8,11.1,96.7,-3.943313953,0.053169734,22.66228573
115 ,9,14.7,84.3,-6.02921,0.177021793,22.65796567
115 ,10,16.2,76.4,-7.972955678,0.292433538,22.65365871
115 ,11,16.9,74.5,-9.642087932,0.39153985,22.64936494
115 ,12,17.9,70.2,-10.92285816,0.467586799,22.64508449
115 ,13,19.5,63.2,-11.72798398,0.515391909,22.64081746
115 ,14,17.6,77.9,-12.0025974,0.531697342,22.63656396
115 ,15,17.7,67.6,-11.72798398,0.515391909,22.63232411
115 ,16,17.7,62.5,-10.92285816,0.467586799,22.628098
115 ,17,18.3,54.8,-9.642087932,0.39153985,22.62388575
115 ,18,18,54.7,-7.972955678,0.292433538,22.61968748
115 ,19,16.5,63.6,-6.02921,0.177021793,22.61550329
115 ,20,15.5,67.9,-3.943313953,0.053169734,22.61133328
115 ,21,15.2,67.7,-3.943313953,0.053169734,22.60717758
115 ,22,14.7,68.2,-3.943313953,0.053169734,22.60303629
115 ,23,13.6,71.8,-3.943313953,0.053169734,22.59890951
115 ,24,13.5,72.2,-3.943313953,0.053169734,22.59479737
116 ,1,13.2,74.6,-3.943313953,0.053169734,22.59069996
116 ,2,13,76.6,-3.943313953,0.053169734,22.58661741
116 ,3,12.6,80.1,-3.943313953,0.053169734,22.58254981
116 ,4,12.5,79,-3.943313953,0.053169734,22.57849729
116 ,5,12.5,78.4,-3.943313953,0.053169734,22.57445994
116 ,6,12.2,79.3,-3.943313953,0.053169734,22.57043788
116 ,7,11.8,81.2,-3.943313953,0.053169734,22.56643122
116 ,8,12.1,80.7,-3.943313953,0.053169734,22.56244006
116 ,9,13,80.3,-6.02921,0.177021793,22.55846453
116 ,10,14.7,75,-7.972955678,0.292433538,22.55450472
116 ,11,16.3,67.9,-9.642087932,0.39153985,22.55056075
116 ,12,18,54.6,-10.92285816,0.467586799,22.54663273
116 ,13,18.5,55.5,-11.72798398,0.515391909,22.54272076
116 ,14,19,55.2,-12.0025974,0.531697342,22.53882496
116 ,15,19.3,55.5,-11.72798398,0.515391909,22.53494544
116 ,16,19.3,56.7,-10.92285816,0.467586799,22.5310823
116 ,17,19,58,-9.642087932,0.39153985,22.52723567
116 ,18,18.5,60.1,-7.972955678,0.292433538,22.52340563
116 ,19,17.6,64.5,-6.02921,0.177021793,22.51959232
116 ,20,16.4,70.7,-3.943313953,0.053169734,22.51579583
116 ,21,13.7,81.4,-3.943313953,0.053169734,22.51201627
116 ,22,11.6,88.4,-3.943313953,0.053169734,22.50825376
116 ,23,10.3,92.7,-3.943313953,0.053169734,22.50450841
116 ,24,10,95,-3.943313953,0.053169734,22.50078032
117 ,1,9.4,96,-3.943313953,0.053169734,22.4970696
117 ,2,8.9,96.5,-3.943313953,0.053169734,22.49337637
117 ,3,7.9,96.7,-3.943313953,0.053169734,22.48970074
117 ,4,7.3,97.7,-3.943313953,0.053169734,22.48604281
117 ,5,6.8,98.2,-3.943313953,0.053169734,22.48240269
117 ,6,6.5,98.6,-3.943313953,0.053169734,22.4787805
117 ,7,6.4,98.9,-3.943313953,0.053169734,22.47517634
117 ,8,7.2,99.4,-3.943313953,0.053169734,22.47159032
117 ,9,9.9,98.1,-6.02921,0.177021793,22.46802256
117 ,10,13.3,88.1,-7.972955678,0.292433538,22.46447316
117 ,11,17.1,74.9,-9.642087932,0.39153985,22.46094224
117 ,12,19.3,63.9,-10.92285816,0.467586799,22.4574299
117 ,13,20.6,61.5,-11.72798398,0.515391909,22.45393625
117 ,14,20.9,61,-12.0025974,0.531697342,22.4504614
117 ,15,20.7,61.5,-11.72798398,0.515391909,22.44700546
117 ,16,20.1,65.9,-10.92285816,0.467586799,22.44356855
117 ,17,19.5,68,-9.642087932,0.39153985,22.44015077
117 ,18,19,69,-7.972955678,0.292433538,22.43675223
117 ,19,18.1,72.6,-6.02921,0.177021793,22.43337304
117 ,20,17.2,78.8,-3.943313953,0.053169734,22.43001331
117 ,21,15.1,87.7,-3.943313953,0.053169734,22.42667316
117 ,22,12.9,92.2,-3.943313953,0.053169734,22.42335268
117 ,23,11.6,94.8,-3.943313953,0.053169734,22.420052
117 ,24,11.8,96,-3.943313953,0.053169734,22.41677121
118 ,1,11.9,95.4,-3.943313953,0.053169734,22.41351044
118 ,2,11.5,96,-3.943313953,0.053169734,22.41026979
118 ,3,10.1,96.5,-3.943313953,0.053169734,22.40704936
118 ,4,9.4,97.3,-3.943313953,0.053169734,22.40384928
118 ,5,9.8,98.5,-3.943313953,0.053169734,22.40066964
118 ,6,9.2,98.5,-3.943313953,0.053169734,22.39751057
118 ,7,8.2,98.4,-3.943313953,0.053169734,22.39437216
118 ,8,7.9,98.7,-3.943313953,0.053169734,22.39125454
118 ,9,11,98.7,-6.02921,0.177021793,22.3881578
118 ,10,14.7,89.2,-7.972955678,0.292433538,22.38508206
118 ,11,17.1,78.7,-9.642087932,0.39153985,22.38202743
118 ,12,20,63.6,-10.92285816,0.467586799,22.37899402
118 ,13,21.2,61.2,-11.72798398,0.515391909,22.37598193
118 ,14,21.3,57.4,-12.0025974,0.531697342,22.37299129
118 ,15,20.1,65.8,-11.72798398,0.515391909,22.37002219
118 ,16,21.1,60.1,-10.92285816,0.467586799,22.36707475
118 ,17,20.7,62.7,-9.642087932,0.39153985,22.36414908
118 ,18,20.5,67.6,-7.972955678,0.292433538,22.36124528
118 ,19,19.8,71.8,-6.02921,0.177021793,22.35836347
118 ,20,18.2,78.4,-3.943313953,0.053169734,22.35550376
118 ,21,14.8,88,-3.943313953,0.053169734,22.35266625
118 ,22,12.4,92.6,-3.943313953,0.053169734,22.34985106
118 ,23,11.1,95.3,-3.943313953,0.053169734,22.3470583
118 ,24,10.9,97.4,-3.943313953,0.053169734,22.34428807
119 ,1,10.6,97.8,-3.943313953,0.053169734,22.34154049
119 ,2,9.2,97.5,-3.943313953,0.053169734,22.33881566
119 ,3,8.6,98,-3.943313953,0.053169734,22.3361137
119 ,4,8.4,98.6,-3.943313953,0.053169734,22.33343471
119 ,5,7.8,98.9,-3.943313953,0.053169734,22.33077881
119 ,6,8.4,99.5,-3.943313953,0.053169734,22.32814611
119 ,7,9.4,99.9,-3.943313953,0.053169734,22.32553671
119 ,8,10.2,100,-3.943313953,0.053169734,22.32295072
119 ,9,11.5,100,-6.02921,0.177021793,22.32038826
119 ,10,14,100,-7.972955678,0.292433538,22.31784943
119 ,11,16.6,97,-9.642087932,0.39153985,22.31533434
119 ,12,19.9,77.1,-10.92285816,0.467586799,22.31284311
119 ,13,20.9,67.3,-11.72798398,0.515391909,22.31037584
119 ,14,21.2,65.4,-12.0025974,0.531697342,22.30793265
119 ,15,21.7,62.2,-11.72798398,0.515391909,22.30551364
119 ,16,21.5,63.7,-10.92285816,0.467586799,22.30311892
119 ,17,22,63.7,-9.642087932,0.39153985,22.30074861
119 ,18,21.6,72.2,-7.972955678,0.292433538,22.2984028
119 ,19,20.8,78.5,-6.02921,0.177021793,22.29608162
119 ,20,19.5,84.1,-3.943313953,0.053169734,22.29378518
119 ,21,17.8,90.6,-3.943313953,0.053169734,22.29151357
119 ,22,16.8,93.3,-3.943313953,0.053169734,22.28926692
119 ,23,15.7,95.3,-3.943313953,0.053169734,22.28704532
119 ,24,15.1,96.9,-3.943313953,0.053169734,22.2848489
120 ,1,14.4,97,-3.943313953,0.053169734,22.28267776
120 ,2,10.1,98.4,-3.943313953,0.053169734,22.28053201
120 ,3,11,99.1,-3.943313953,0.053169734,22.27841177
120 ,4,9.9,98.7,-3.943313953,0.053169734,22.27631713
120 ,5,9,98.8,-3.943313953,0.053169734,22.27424821
120 ,6,8.2,99.1,-3.943313953,0.053169734,22.27220512
120 ,7,8,99.4,-3.943313953,0.053169734,22.27018798
120 ,8,9.7,99.7,-3.943313953,0.053169734,22.26819688
120 ,9,12.6,96.8,-6.02921,0.177021793,22.26623194
120 ,10,15.8,88.1,-7.972955678,0.292433538,22.26429328
120 ,11,18.5,77.5,-9.642087932,0.39153985,22.26238099
120 ,12,20,71.7,-10.92285816,0.467586799,22.26049519
120 ,13,20.9,68.6,-11.72798398,0.515391909,22.25863599
120 ,14,22.1,65.5,-12.0025974,0.531697342,22.2568035
120 ,15,23.2,64.4,-11.72798398,0.515391909,22.25499783
120 ,16,23.8,61.6,-10.92285816,0.467586799,22.25321908
120 ,17,23.6,61.5,-9.642087932,0.39153985,22.25146738
120 ,18,22.7,62.1,-7.972955678,0.292433538,22.24974282
120 ,19,21.4,68.9,-6.02921,0.177021793,22.24804552
120 ,20,20,74,-3.943313953,0.053169734,22.24637559
120 ,21,18.3,84.1,-3.943313953,0.053169734,22.24473313
120 ,22,16.6,91.5,-3.943313953,0.053169734,22.24311826
120 ,23,15.3,94.6,-3.943313953,0.053169734,22.24153109
120 ,24,14.3,95.9,-3.943313953,0.053169734,22.23997173
121 ,1,13.9,97.2,-3.943313953,0.053169734,22.23844028
121 ,2,14.6,97.2,-3.943313953,0.053169734,22.23693686
121 ,3,14,95.3,-3.943313953,0.053169734,22.23546158
121 ,4,13.8,95.2,-3.943313953,0.053169734,22.23401454
121 ,5,12.9,96.1,-3.943313953,0.053169734,22.23259586
121 ,6,12.3,97,-3.943313953,0.053169734,22.23120564
121 ,7,12.3,97.4,-3.943313953,0.053169734,22.229844
121 ,8,12.9,96.5,-3.943313953,0.053169734,22.22851105
121 ,9,14.9,92,-6.02921,0.177021793,22.22720688
121 ,10,17.9,79.8,-7.972955678,0.292433538,22.22593163
121 ,11,19.7,70.2,-9.642087932,0.39153985,22.22468539
121 ,12,21.2,60.3,-10.92285816,0.467586799,22.22346827
121 ,13,22,59.5,-11.72798398,0.515391909,22.22228039
121 ,14,22,62.5,-12.0025974,0.531697342,22.22112185
121 ,15,22.4,61.7,-11.72798398,0.515391909,22.21999277
121 ,16,21.7,66.6,-10.92285816,0.467586799,22.21889325
121 ,17,21.6,67.1,-9.642087932,0.39153985,22.2178234
121 ,18,21.4,70.1,-7.972955678,0.292433538,22.21678334
121 ,19,20.3,72.6,-6.02921,0.177021793,22.21577317
121 ,20,19,78.3,-3.943313953,0.053169734,22.21479301
121 ,21,18,83.6,-3.943313953,0.053169734,22.21384295
121 ,22,17.5,87.7,-3.943313953,0.053169734,22.21292312
121 ,23,16,92.4,-3.943313953,0.053169734,22.21203363
121 ,24,15.8,96.1,-3.943313953,0.053169734,22.21117457
122 ,1,15.9,96.3,-3.943313953,0.053169734,22.21034607
122 ,2,15.2,96.2,-3.943313953,0.053169734,22.20954822
122 ,3,14.6,97,-3.943313953,0.053169734,22.20878115
122 ,4,14.6,98.1,-3.943313953,0.053169734,22.20804497
122 ,5,14.2,98.1,-3.943313953,0.053169734,22.20733977
122 ,6,13.7,98.3,-3.943313953,0.053169734,22.20666567
122 ,7,13.2,98.4,-3.943313953,0.053169734,22.20602279
122 ,8,13.9,98.9,-3.943313953,0.053169734,22.20541122
122 ,9,17.8,94.5,-6.02921,0.177021793,22.20483109
122 ,10,21.1,76.3,-7.972955678,0.292433538,22.2042825
122 ,11,22.4,65.3,-9.642087932,0.39153985,22.20376556
122 ,12,23.4,60.1,-10.92285816,0.467586799,22.20328037
122 ,13,23.5,61.5,-11.72798398,0.515391909,22.20282706
122 ,14,24.4,60.4,-12.0025974,0.531697342,22.20240573
122 ,15,24.4,62.3,-11.72798398,0.515391909,22.20201648
122 ,16,24.1,66.7,-10.92285816,0.467586799,22.20165944
122 ,17,23.3,69.9,-9.642087932,0.39153985,22.2013347
122 ,18,22.5,73,-7.972955678,0.292433538,22.20104239
122 ,19,21.6,75.6,-6.02921,0.177021793,22.2007826
122 ,20,20.7,79.8,-3.943313953,0.053169734,22.20055545
122 ,21,19.7,84.3,-3.943313953,0.053169734,22.20036105
122 ,22,19.5,86.7,-3.943313953,0.053169734,22.20019951
122 ,23,19.1,88.6,-3.943313953,0.053169734,22.20007093
122 ,24,17.7,91.9,-3.943313953,0.053169734,22.19997544
123 ,1,16.2,95.1,-3.943313953,0.053169734,22.19991313
123 ,2,15.3,97,-3.943313953,0.053169734,22.19988411
123 ,3,14.1,96.6,-3.943313953,0.053169734,22.19988851
123 ,4,13.6,97.9,-3.943313953,0.053169734,22.19992642
123 ,5,12.9,98.3,-3.943313953,0.053169734,22.19999796
123 ,6,12.3,98.6,-3.943313953,0.053169734,22.20010324
123 ,7,12.1,99.1,-3.943313953,0.053169734,22.20024236
123 ,8,13.7,99.3,-3.943313953,0.053169734,22.20041544
123 ,9,17.7,88.6,-6.02921,0.177021793,22.20062258
123 ,10,20.8,73.7,-7.972955678,0.292433538,22.2008639
123 ,11,22.6,69.2,-9.642087932,0.39153985,22.20113951
123 ,12,23.7,61.6,-10.92285816,0.467586799,22.20144951
123 ,13,24.3,59.6,-11.72798398,0.515391909,22.20179402
123 ,14,24.9,57.4,-12.0025974,0.531697342,22.20217314
123 ,15,24.5,60.9,-11.72798398,0.515391909,22.20258698
123 ,16,24,64.3,-10.92285816,0.467586799,22.20303567
123 ,17,24.4,63.6,-9.642087932,0.39153985,22.20351929
123 ,18,23.3,66.6,-7.972955678,0.292433538,22.20403797
123 ,19,22.2,74.9,-6.02921,0.177021793,22.20459182
123 ,20,21.2,81.7,-3.943313953,0.053169734,22.20518094
123 ,21,20.1,85.2,-3.943313953,0.053169734,22.20580544
123 ,22,19,85.1,-3.943313953,0.053169734,22.20646543
123 ,23,17.8,89.8,-3.943313953,0.053169734,22.20716103
123 ,24,17.5,92,-3.943313953,0.053169734,22.20789235
124 ,1,17.4,94.5,-3.943313953,0.053169734,22.20865948
124 ,2,17.4,94.6,-3.943313953,0.053169734,22.20946255
124 ,3,17.2,94.9,-3.943313953,0.053169734,22.21030166
124 ,4,17.4,93.8,-3.943313953,0.053169734,22.21117692
124 ,5,17.1,93.5,-3.943313953,0.053169734,22.21208845
124 ,6,16.8,95,-3.943313953,0.053169734,22.21303635
124 ,7,16.7,94.9,-3.943313953,0.053169734,22.21402073
124 ,8,17,95.3,-3.943313953,0.053169734,22.2150417
124 ,9,18.2,90.8,-6.02921,0.177021793,22.21609937
124 ,10,20.3,80.1,-7.972955678,0.292433538,22.21719386
124 ,11,22.6,67.9,-9.642087932,0.39153985,22.21832526
124 ,12,23.3,62.9,-10.92285816,0.467586799,22.2194937
124 ,13,24,63,-11.72798398,0.515391909,22.22069927
124 ,14,21.5,76.2,-12.0025974,0.531697342,22.2219421
124 ,15,19,89.1,-11.72798398,0.515391909,22.22322229
124 ,16,19.7,86.3,-10.92285816,0.467586799,22.22453995
124 ,17,19.8,81.3,-9.642087932,0.39153985,22.22589519
124 ,18,18.2,87.9,-7.972955678,0.292433538,22.22728811
124 ,19,18,88.4,-6.02921,0.177021793,22.22871884
124 ,20,17.7,88.8,-3.943313953,0.053169734,22.23018748
124 ,21,17.2,90.3,-3.943313953,0.053169734,22.23169413
124 ,22,16.9,91.5,-3.943313953,0.053169734,22.23323892
124 ,23,16.9,94.3,-3.943313953,0.053169734,22.23482194
124 ,24,16.4,94,-3.943313953,0.053169734,22.23644332
125 ,1,15.9,96.9,-3.943313953,0.053169734,22.23810315
125 ,2,15.6,96.8,-3.943313953,0.053169734,22.23980155
125 ,3,15.1,97.1,-3.943313953,0.053169734,22.24153862
125 ,4,14.9,96.6,-3.943313953,0.053169734,22.24331449
125 ,5,14.7,96.6,-3.943313953,0.053169734,22.24512925
125 ,6,14.7,97.2,-3.943313953,0.053169734,22.24698302
125 ,7,14.8,96.8,-3.943313953,0.053169734,22.24887591
125 ,8,15.2,95.3,-3.943313953,0.053169734,22.25080803
125 ,9,16.9,90.4,-6.02921,0.177021793,22.25277948
125 ,10,18,86.1,-7.972955678,0.292433538,22.25479038
125 ,11,19.3,81.1,-9.642087932,0.39153985,22.25684083
125 ,12,20.7,75.6,-10.92285816,0.467586799,22.25893095
125 ,13,21.4,72.3,-11.72798398,0.515391909,22.26106085
125 ,14,21.6,77.8,-12.0025974,0.531697342,22.26323063
125 ,15,21.8,75.9,-11.72798398,0.515391909,22.26544041
125 ,16,22.2,72.9,-10.92285816,0.467586799,22.2676903
125 ,17,22.2,68.4,-9.642087932,0.39153985,22.2699804
125 ,18,20.8,72.3,-7.972955678,0.292433538,22.27231083
125 ,19,20.1,77.4,-6.02921,0.177021793,22.27468169
125 ,20,19.4,80.9,-3.943313953,0.053169734,22.27709309
125 ,21,18.5,83.7,-3.943313953,0.053169734,22.27954515
125 ,22,17.9,88.3,-3.943313953,0.053169734,22.28203798
125 ,23,18.5,91.5,-3.943313953,0.053169734,22.28457168
125 ,24,18.6,93,-3.943313953,0.053169734,22.28714636
126 ,1,18.6,93,-3.943313953,0.053169734,22.28976214
126 ,2,18.5,93.3,-3.943313953,0.053169734,22.29241912
126 ,3,18.4,93.7,-3.943313953,0.053169734,22.29511742
126 ,4,18.1,94.4,-3.943313953,0.053169734,22.29785713
126 ,5,17.8,95.7,-3.943313953,0.053169734,22.30063838
126 ,6,17.6,95.5,-3.943313953,0.053169734,22.30346128
126 ,7,16.6,97,-3.943313953,0.053169734,22.30632592
126 ,8,17.9,96.3,-3.943313953,0.053169734,22.30923243
126 ,9,19.5,91.6,-6.02921,0.177021793,22.31218092
126 ,10,21.8,82.3,-7.972955678,0.292433538,22.31517148
126 ,11,22.5,78.2,-9.642087932,0.39153985,22.31820424
126 ,12,23.2,73.6,-10.92285816,0.467586799,22.32127929
126 ,13,23.7,70.6,-11.72798398,0.515391909,22.32439676
126 ,14,24.3,67,-12.0025974,0.531697342,22.32755675
126 ,15,24.5,65.2,-11.72798398,0.515391909,22.33075938
126 ,16,24.4,65.8,-10.92285816,0.467586799,22.33400474
126 ,17,23.3,71.2,-9.642087932,0.39153985,22.33729295
126 ,18,23.2,73.7,-7.972955678,0.292433538,22.34062413
126 ,19,22.7,76.6,-6.02921,0.177021793,22.34399837
126 ,20,21.3,82.9,-3.943313953,0.053169734,22.3474158
126 ,21,20,88.7,-3.943313953,0.053169734,22.35087652
126 ,22,19.2,91.4,-3.943313953,0.053169734,22.35438063
126 ,23,19.3,91.3,-3.943313953,0.053169734,22.35792826
126 ,24,19.4,90.5,-3.943313953,0.053169734,22.3615195
127 ,1,18.3,94,-3.943313953,0.053169734,22.36515448
127 ,2,17.3,96.3,-3.943313953,0.053169734,22.36883329
127 ,3,16.5,97.2,-3.943313953,0.053169734,22.37255605
127 ,4,15.5,97.6,-3.943313953,0.053169734,22.37632287
127 ,5,14.6,98.1,-3.943313953,0.053169734,22.38013386
127 ,6,14.3,98.3,-3.943313953,0.053169734,22.38398913
127 ,7,14,97,-3.943313953,0.053169734,22.38788879
127 ,8,14.8,93.8,-3.943313953,0.053169734,22.39183294
127 ,9,16.6,87.3,-6.02921,0.177021793,22.3958217
127 ,10,19.5,73.2,-7.972955678,0.292433538,22.39985518
127 ,11,20.6,68.3,-9.642087932,0.39153985,22.40393349
127 ,12,20.6,67,-10.92285816,0.467586799,22.40805674
127 ,13,21.2,65.1,-11.72798398,0.515391909,22.41222503
127 ,14,21,64.6,-12.0025974,0.531697342,22.41643848
127 ,15,21.1,63.3,-11.72798398,0.515391909,22.42069719
127 ,16,21.2,61.2,-10.92285816,0.467586799,22.42500128
127 ,17,20.7,63.4,-9.642087932,0.39153985,22.42935086
127 ,18,19.7,68.6,-7.972955678,0.292433538,22.43374604
127 ,19,18.5,74.7,-6.02921,0.177021793,22.43818692
127 ,20,17.2,81.4,-3.943313953,0.053169734,22.44267361
127 ,21,16.3,86.9,-3.943313953,0.053169734,22.44720623
127 ,22,15.3,95.3,-3.943313953,0.053169734,22.45178489
127 ,23,15,96.3,-3.943313953,0.053169734,22.45640969
127 ,24,14.7,96.3,-3.943313953,0.053169734,22.46108075
128 ,1,14.6,94.2,-3.943313953,0.053169734,22.46579817
128 ,2,14.4,94.7,-3.943313953,0.053169734,22.47056207
128 ,3,14.1,95.6,-3.943313953,0.053169734,22.47537255
128 ,4,14.2,95.8,-3.943313953,0.053169734,22.48022972
128 ,5,14.1,96.4,-3.943313953,0.053169734,22.4851337
128 ,6,14,95.4,-3.943313953,0.053169734,22.4900846
128 ,7,14.2,94.7,-3.943313953,0.053169734,22.49508251
128 ,8,14.4,92.6,-3.943313953,0.053169734,22.50012756
128 ,9,15,88.3,-6.02921,0.177021793,22.50521986
128 ,10,16.1,81.6,-7.972955678,0.292433538,22.5103595
128 ,11,17.5,76.1,-9.642087932,0.39153985,22.51554661
128 ,12,17.4,74,-10.92285816,0.467586799,22.5207813
128 ,13,17.7,66.6,-11.72798398,0.515391909,22.52606366
128 ,14,18.4,60.7,-12.0025974,0.531697342,22.53139382
128 ,15,18.4,58.8,-11.72798398,0.515391909,22.53677188
128 ,16,18.6,56,-10.92285816,0.467586799,22.54219795
128 ,17,18.3,58.8,-9.642087932,0.39153985,22.54767214
128 ,18,17.8,60.5,-7.972955678,0.292433538,22.55319457
128 ,19,16.7,61.5,-6.02921,0.177021793,22.55876533
128 ,20,15.9,65.1,-3.943313953,0.053169734,22.56438455
128 ,21,15,70.3,-3.943313953,0.053169734,22.57005233
128 ,22,15.1,71.2,-3.943313953,0.053169734,22.57576878
128 ,23,14.3,78.1,-3.943313953,0.053169734,22.58153401
128 ,24,12.8,82.8,-3.943313953,0.053169734,22.58734813
129 ,1,11.5,88.1,-3.943313953,0.053169734,22.59321125
129 ,2,11.1,91.1,-3.943313953,0.053169734,22.59912348
129 ,3,11.8,88.5,-3.943313953,0.053169734,22.60508493
129 ,4,12.3,85,-3.943313953,0.053169734,22.61109571
129 ,5,12.3,85,-3.943313953,0.053169734,22.61715592
129 ,6,12,84.6,-3.943313953,0.053169734,22.62326569
129 ,7,11.8,84.1,-3.943313953,0.053169734,22.62942512
129 ,8,11.9,82.8,-3.943313953,0.053169734,22.63563432
129 ,9,13.1,81.2,-6.02921,0.177021793,22.64189339
129 ,10,15.1,81.5,-7.972955678,0.292433538,22.64820246
129 ,11,16.9,77,-9.642087932,0.39153985,22.65456162
129 ,12,18.8,70.1,-10.92285816,0.467586799,22.66097099
129 ,13,19.3,65,-11.72798398,0.515391909,22.66743068
129 ,14,20.6,57.7,-12.0025974,0.531697342,22.67394079
129 ,15,20.8,58.1,-11.72798398,0.515391909,22.68050145
129 ,16,20.8,60.9,-10.92285816,0.467586799,22.68711275
129 ,17,20.1,64,-9.642087932,0.39153985,22.69377481
129 ,18,18.4,74.1,-7.972955678,0.292433538,22.70048773
129 ,19,17.6,78.6,-6.02921,0.177021793,22.70725164
129 ,20,16.9,83.1,-3.943313953,0.053169734,22.71406662
129 ,21,16.1,86.7,-3.943313953,0.053169734,22.72093281
129 ,22,15.8,88.3,-3.943313953,0.053169734,22.7278503
129 ,23,15.6,90.2,-3.943313953,0.053169734,22.73481921
129 ,24,15.2,91.9,-3.943313953,0.053169734,22.74183964
130 ,1,14.5,94.9,-3.943313953,0.053169734,22.74891171
130 ,2,14.5,95,-3.943313953,0.053169734,22.75603553
130 ,3,13.7,96.5,-3.943313953,0.053169734,22.7632112
130 ,4,13.1,97.2,-3.943313953,0.053169734,22.77043883
130 ,5,11.8,97.1,-3.943313953,0.053169734,22.77771854
130 ,6,11.5,98.1,-3.943313953,0.053169734,22.78505044
130 ,7,12.7,99.3,-3.943313953,0.053169734,22.79243463
130 ,8,13.1,99.7,-3.943313953,0.053169734,22.79987122
130 ,9,14.5,99.6,-6.02921,0.177021793,22.80736033
130 ,10,16.1,94.5,-7.972955678,0.292433538,22.81490206
130 ,11,19,80.1,-9.642087932,0.39153985,22.82249652
130 ,12,21.5,70.4,-10.92285816,0.467586799,22.83014383
130 ,13,22.1,67.6,-11.72798398,0.515391909,22.8378441
130 ,14,22.3,68,-12.0025974,0.531697342,22.84559742
130 ,15,22.1,70.4,-11.72798398,0.515391909,22.85340392
130 ,16,22.7,65.3,-10.92285816,0.467586799,22.8612637
130 ,17,22.3,65.6,-9.642087932,0.39153985,22.86917688
130 ,18,20.8,68.9,-7.972955678,0.292433538,22.87714355
130 ,19,20.5,68.4,-6.02921,0.177021793,22.88516384
130 ,20,19,76.4,-3.943313953,0.053169734,22.89323786
130 ,21,18,83.2,-3.943313953,0.053169734,22.9013657
130 ,22,17.8,84,-3.943313953,0.053169734,22.90954748
130 ,23,17.8,81.5,-3.943313953,0.053169734,22.91778332
130 ,24,17.2,82.9,-3.943313953,0.053169734,22.92607332
131 ,1,16.5,86.5,-3.943313953,0.053169734,22.93441759
131 ,2,15.1,93.5,-3.943313953,0.053169734,22.94281624
131 ,3,14.4,95.9,-3.943313953,0.053169734,22.95126938
131 ,4,15,93.7,-3.943313953,0.053169734,22.95977712
131 ,5,14.9,93.2,-3.943313953,0.053169734,22.96833957
131 ,6,14.3,93.7,-3.943313953,0.053169734,22.97695684
131 ,7,13.5,88.7,-3.943313953,0.053169734,22.98562904
131 ,8,13.9,85.3,-3.943313953,0.053169734,22.99435628
131 ,9,14.4,81.4,-6.02921,0.177021793,23.00313868
131 ,10,14.7,80.9,-7.972955678,0.292433538,23.01197633
131 ,11,15.9,74.7,-9.642087932,0.39153985,23.02086935
131 ,12,15.1,75.7,-10.92285816,0.467586799,23.02981785
