uuid,baseScenarioFile,Tmax,Tmin,cca,inputPAR,ENDING_LEAF_NUMBER
26e20378-412b-4bcc-9465-8da0d6d825f9,model.options.HGU.cane.40.json,25,20,900,1000,12
e2310499-fc89-4d6c-945e-6da34ff6a981,model.options.HGU.cane.40.json,25,20,900,1200,3
63bd6320-68ea-41db-b418-4c21ec8788bd,model.options.HGU.cane.40.json,25,20,900,1200,6
1497289e-f0f8-42f3-8fba-dd8ee46234d1,model.options.HGU.cane.40.json,25,20,900,1200,9
18df6cfc-1306-4ecc-8ac3-7beaa1a46888,model.options.HGU.cane.40.json,25,20,900,1200,12
9e14d618-0275-49e5-9616-b53abde07672,model.options.HGU.cane.40.json,25,20,1200,400,3
8b34de61-66c6-4dd8-ac8e-d340eeac45da,model.options.HGU.cane.40.json,25,20,1200,400,6
eb4e2747-2ee0-4ecc-8d49-bc19ca565cf8,model.options.HGU.cane.40.json,25,20,1200,400,9
bc9f1977-d4f0-4e82-80d5-a539236a039f,model.options.HGU.cane.40.json,25,20,1200,400,12
0ccb6c34-f320-4732-bc36-0483c63a3ea0,model.options.HGU.cane.40.json,25,20,1200,600,3
c1b54cd2-bacc-4b2b-87ad-4a9724c450c7,model.options.HGU.cane.40.json,25,20,1200,600,6
7be0f699-4125-493c-8303-e96ebdd1138a,model.options.HGU.cane.40.json,25,20,1200,600,9
2539dd3b-4d99-4ed1-9f1b-038a1ae96182,model.options.HGU.cane.40.json,25,20,1200,600,12
ca980153-a348-4dba-8fa3-d67d3daa4fe6,model.options.HGU.cane.40.json,25,20,1200,1000,3
40d19e7d-2b2e-4d58-8461-7fd9edd0e085,model.options.HGU.cane.40.json,25,20,1200,1000,6
365a467f-35ca-4aaf-aabc-31b69f8ae372,model.options.HGU.cane.40.json,25,20,1200,1000,9
f73d6007-0d10-420c-ad0d-af4054a958ae,model.options.HGU.cane.40.json,25,20,1200,1000,12
9536aa87-c498-48fd-b401-13ca6b4cb431,model.options.HGU.cane.40.json,25,20,1200,1200,3
e34f5f9c-7c09-42df-a905-465178a421b7,model.options.HGU.cane.40.json,25,20,1200,1200,6
de6c4045-19e9-43f4-b12e-fe43711c61c9,model.options.HGU.cane.40.json,25,20,1200,1200,9
444e551b-cc04-41f2-a602-b3a0462622dc,model.options.HGU.cane.40.json,25,20,1200,1200,12
ce4a9d07-1578-4a1a-b759-12d10d0e1a31,model.options.HGU.cane.40.json,30,15,400,400,3
ecc4263c-e891-453b-96d7-0fcb0c5bd83e,model.options.HGU.cane.40.json,30,15,400,400,6
cd3b3a14-83d9-4a7a-8a0e-cdf78ccfbc69,model.options.HGU.cane.40.json,30,15,400,400,9
40c3e4aa-59ff-4f1f-84b7-e06d801023b9,model.options.HGU.cane.40.json,30,15,400,400,12
d1094a62-be0a-4882-a3d8-b29cd59b921d,model.options.HGU.cane.40.json,30,15,400,600,3
7c475287-7250-4e49-8c57-f1c5e81acefa,model.options.HGU.cane.40.json,30,15,400,600,6
a5dfcfa4-c225-472b-a10b-3ff98ca3f7f2,model.options.HGU.cane.40.json,30,15,400,600,9
cbbc5117-d836-45db-9562-af81909d5984,model.options.HGU.cane.40.json,30,15,400,600,12
8e90ae9a-6558-42c4-845c-e9cd77019fc0,model.options.HGU.cane.40.json,30,15,400,1000,3
8fd4f59e-97b2-40cb-8bc2-3a918933ea2c,model.options.HGU.cane.40.json,30,15,400,1000,6
552cc3cd-226e-4b11-bfb2-31d1cb34672d,model.options.HGU.cane.40.json,30,15,400,1000,9
d1c675ad-695b-4cb0-a449-244d8abb9551,model.options.HGU.cane.40.json,30,15,400,1000,12
209288e5-a3c3-4414-ac3d-962fe8e30c11,model.options.HGU.cane.40.json,30,15,400,1200,3
331dec6c-7f1a-45f8-983e-7acc83483a3f,model.options.HGU.cane.40.json,30,15,400,1200,6
1beffb5d-5674-4359-89c6-39f630f613aa,model.options.HGU.cane.40.json,30,15,400,1200,9
a790e015-ec35-46b1-bf55-9c1469234b76,model.options.HGU.cane.40.json,30,15,400,1200,12
6a24ffb2-d107-4622-b487-f16af3e8571a,model.options.HGU.cane.40.json,30,15,650,400,3
41d78ffe-f73b-4d5b-ba08-e6f7ba771571,model.options.HGU.cane.40.json,30,15,650,400,6
068ca883-7715-446d-bea7-a243e95d9f0f,model.options.HGU.cane.40.json,30,15,650,400,9
ef259235-ee66-4436-a46c-881e6c6f81be,model.options.HGU.cane.40.json,30,15,650,400,12
f295f353-4ad7-4566-b5b4-ea02c81a88a4,model.options.HGU.cane.40.json,30,15,650,600,3
299a15a9-b194-4d7d-8256-eb8643910df0,model.options.HGU.cane.40.json,30,15,650,600,6
6575fe99-d739-403a-987b-2e8256380f80,model.options.HGU.cane.40.json,30,15,650,600,9
544b1ca9-f600-4867-b2fd-f032e790b46d,model.options.HGU.cane.40.json,30,15,650,600,12
ffabfdd5-d7eb-4173-ad4e-603417bbdcdb,model.options.HGU.cane.40.json,30,15,650,1000,3
577eaf0a-e99a-4680-9762-d0c8054ce546,model.options.HGU.cane.40.json,30,15,650,1000,6
2e503c53-d504-4b56-af17-8714e1712bee,model.options.HGU.cane.40.json,30,15,650,1000,9
2b52d26e-83ed-4b80-9d32-8343073b4811,model.options.HGU.cane.40.json,30,15,650,1000,12
03f20a07-de64-4bed-aa0f-52c1e9ec9c96,model.options.HGU.cane.40.json,30,15,650,1200,3
be54cb28-9acc-4d68-bb38-43601b13fd9d,model.options.HGU.cane.40.json,30,15,650,1200,6
b71914bb-1186-426c-bba9-d416fbffeb3e,model.options.HGU.cane.40.json,30,15,650,1200,9
0197f44d-a184-466d-80ad-1cf54eec035c,model.options.HGU.cane.40.json,30,15,650,1200,12
8103b6c4-a0e7-486c-a633-b0fb8b5b5a18,model.options.HGU.cane.40.json,30,15,900,400,3
07b5f844-0809-42d5-a3d8-66fd64842df2,model.options.HGU.cane.40.json,30,15,900,400,6
40c10e0f-db55-4843-99aa-3e561e8dcecf,model.options.HGU.cane.40.json,30,15,900,400,9
0177f0f0-07ef-4f72-b564-927dcdcc203e,model.options.HGU.cane.40.json,30,15,900,400,12
c81d7d05-fb3d-494d-98ed-f342bf672524,model.options.HGU.cane.40.json,30,15,900,600,3
ef4be80b-092a-4d2c-a3cd-57189c44d4f9,model.options.HGU.cane.40.json,30,15,900,600,6
b2aa880e-00f5-457f-85a3-d08005277bc5,model.options.HGU.cane.40.json,30,15,900,600,9
d8490aa1-b71e-495f-af3c-21b1148662f1,model.options.HGU.cane.40.json,30,15,900,600,12
ac6f857c-5fa9-4632-97c4-abcd17567564,model.options.HGU.cane.40.json,30,15,900,1000,3
f705526a-7e17-466c-baa2-c37922a69efa,model.options.HGU.cane.40.json,30,15,900,1000,6
409aa83d-76b7-474c-95a4-6c8c7d52a149,model.options.HGU.cane.40.json,30,15,900,1000,9
3eb48cc1-f91a-40c9-9df4-5895661bb149,model.options.HGU.cane.40.json,30,15,900,1000,12
f7a5904b-43fa-4250-915c-98fe901ad3cf,model.options.HGU.cane.40.json,30,15,900,1200,3
3563c0e3-e8c6-464e-af02-933321e05f8c,model.options.HGU.cane.40.json,30,15,900,1200,6
8452d883-08d1-4f84-81f9-83abec558c01,model.options.HGU.cane.40.json,30,15,900,1200,9
9d3e4c82-fe8b-4d41-a84d-bb0717e980da,model.options.HGU.cane.40.json,30,15,900,1200,12
7d6f3f87-5831-464a-b307-674f5051609e,model.options.HGU.cane.40.json,30,15,1200,400,3
d8034842-7892-4955-8f43-e250e9f66a5c,model.options.HGU.cane.40.json,30,15,1200,400,6
f33ddc03-21fe-49ff-820f-0a2000d39de2,model.options.HGU.cane.40.json,30,15,1200,400,9
719e3f29-6b12-4a9d-8614-d940674dec2a,model.options.HGU.cane.40.json,30,15,1200,400,12
e25e3938-3a21-4368-8bf3-eedb5bbc91ce,model.options.HGU.cane.40.json,30,15,1200,600,3
be390c99-7770-4da4-aa4a-d6aaa894159d,model.options.HGU.cane.40.json,30,15,1200,600,6
7f578283-a54d-4af4-b755-69e259862e1f,model.options.HGU.cane.40.json,30,15,1200,600,9
324ae3d6-a219-48db-83e0-17ecb2e920f2,model.options.HGU.cane.40.json,30,15,1200,600,12
2e6d797d-3d58-4638-ba8a-a1189e1f2e53,model.options.HGU.cane.40.json,30,15,1200,1000,3
88118a99-0d21-4c28-ba9f-2cef4e9ca780,model.options.HGU.cane.40.json,30,15,1200,1000,6
678092da-bc59-4107-9bcb-427ae880392f,model.options.HGU.cane.40.json,30,15,1200,1000,9
13c27970-f2f1-40bd-850f-8a2ea4be4c15,model.options.HGU.cane.40.json,30,15,1200,1000,12
c76cdaca-6dee-4627-bac2-e331fcc9de8a,model.options.HGU.cane.40.json,30,15,1200,1200,3
0efa6b5e-ccf4-4493-b2b0-b89551c4df01,model.options.HGU.cane.40.json,30,15,1200,1200,6
ed607132-394f-4741-89ba-801577c80240,model.options.HGU.cane.40.json,30,15,1200,1200,9
b37660dd-f8d2-4e07-85cd-7bae3a37dfb4,model.options.HGU.cane.40.json,30,15,1200,1200,12
f9fb71ff-0c0c-478e-95d2-7ee916764c8b,model.options.HGU.cane.40.json,30,20,400,400,3
90b85fbc-e7de-49b2-b6ae-9f70c4c22516,model.options.HGU.cane.40.json,30,20,400,400,6
81f87258-0497-4d25-9dae-7f118e9a21c7,model.options.HGU.cane.40.json,30,20,400,400,9
5ac6b9b7-3770-4bce-8d38-de056120dba8,model.options.HGU.cane.40.json,30,20,400,400,12
0b90e7b9-4261-4ce3-a9ed-ad2e124ca39a,model.options.HGU.cane.40.json,30,20,400,600,3
ae1cd92d-f958-4d96-9846-23825fbb015e,model.options.HGU.cane.40.json,30,20,400,600,6
ffef5924-0104-4f70-9f50-8f65b9dab3bb,model.options.HGU.cane.40.json,30,20,400,600,9
9e8344a5-331c-4deb-a76d-16a939473698,model.options.HGU.cane.40.json,30,20,400,600,12
5ba824d8-55b1-47b0-9973-7b30899e7329,model.options.HGU.cane.40.json,30,20,400,1000,3
89eeb51d-5b24-4461-9ef7-261515cf500c,model.options.HGU.cane.40.json,30,20,400,1000,6
a3b4ee48-e870-4d18-9efb-971744b63fb1,model.options.HGU.cane.40.json,30,20,400,1000,9
f6d5ee80-c13a-4ffe-886b-ae3df550093e,model.options.HGU.cane.40.json,30,20,400,1000,12
732fb84b-2957-4e7e-aa76-347e7bf44f3c,model.options.HGU.cane.40.json,30,20,400,1200,3
bbf34297-ea2c-494a-bdaa-55c40820a57b,model.options.HGU.cane.40.json,30,20,400,1200,6
29f97409-99a2-4a4e-8f04-ecff30344449,model.options.HGU.cane.40.json,30,20,400,1200,9
b4152034-c653-45d7-b755-64f16184bc3e,model.options.HGU.cane.40.json,30,20,400,1200,12
f52d1376-e057-49b4-acfc-e103155fc5b8,model.options.HGU.cane.40.json,30,20,650,400,3
e36d83d3-6102-45fb-b567-3ce95c750110,model.options.HGU.cane.40.json,30,20,650,400,6
df2bde7c-1597-4656-859c-17d04d49ec17,model.options.HGU.cane.40.json,30,20,650,400,9
ef4f7222-610f-450b-94eb-93b98b6d5f32,model.options.HGU.cane.40.json,30,20,650,400,12
99a95e48-8077-439e-a217-1ff3cd3e7cf8,model.options.HGU.cane.40.json,30,20,650,600,3
248800e4-ebcf-4d5c-bd18-a377bcf44b13,model.options.HGU.cane.40.json,30,20,650,600,6
6b281025-a8ab-43e0-8c47-f3026a91b87e,model.options.HGU.cane.40.json,30,20,650,600,9
0ba8bfe6-0335-4d1f-a271-bfa0f61313b3,model.options.HGU.cane.40.json,30,20,650,600,12
1bc43654-cbba-4272-a458-196b2a49a500,model.options.HGU.cane.40.json,30,20,650,1000,3
bdd88061-f066-4dff-aac4-fe6ed47cfffb,model.options.HGU.cane.40.json,30,20,650,1000,6
5d6c5fa4-0af7-453b-8403-f924ed2e7d4d,model.options.HGU.cane.40.json,30,20,650,1000,9
542ec415-676a-4868-a167-c1c4bb6f648a,model.options.HGU.cane.40.json,30,20,650,1000,12
b32af566-a8bd-4e2b-9c77-c9ed660e2e66,model.options.HGU.cane.40.json,30,20,650,1200,3
4cd78e3c-0bc9-4d23-bfc8-a0fdb6e9c0ff,model.options.HGU.cane.40.json,30,20,650,1200,6
3ba36429-688b-4df0-ae0e-4eaa48039119,model.options.HGU.cane.40.json,30,20,650,1200,9
f5581f10-33e5-4d33-b921-85792f7dc81c,model.options.HGU.cane.40.json,30,20,650,1200,12
4969d686-cb33-418c-adbc-2d8e0d3c1da5,model.options.HGU.cane.40.json,30,20,900,400,3
f0a2a752-7591-4de6-9948-427cdf961f08,model.options.HGU.cane.40.json,30,20,900,400,6
a9ba34c7-a2f5-4ef5-a092-8733d8e3ae6a,model.options.HGU.cane.40.json,30,20,900,400,9
ce6707ab-8425-4ac6-ad1e-a4bb27e8c746,model.options.HGU.cane.40.json,30,20,900,400,12
6d9d95b4-4bf1-413f-be9f-b1faf909dd6c,model.options.HGU.cane.40.json,30,20,900,600,3
fbbb12eb-d563-43c1-ba7a-f2c0eedb0668,model.options.HGU.cane.40.json,30,20,900,600,6
d4fdf717-7405-44b8-8346-608f72e71983,model.options.HGU.cane.40.json,30,20,900,600,9
50bcad26-1d62-42db-88c3-666af655f255,model.options.HGU.cane.40.json,30,20,900,600,12
d8510f03-01b2-45df-b8d3-5dd7d0cbea00,model.options.HGU.cane.40.json,30,20,900,1000,3
941cffd6-d7da-458c-b0b9-8bcf5e7edc47,model.options.HGU.cane.40.json,30,20,900,1000,6
9adca9d1-a301-485b-b3c3-5a595651f76b,model.options.HGU.cane.40.json,30,20,900,1000,9
28404b84-faaf-4f73-b2a1-58089b90e7ec,model.options.HGU.cane.40.json,30,20,900,1000,12
3b25b2e8-1c9e-4dee-8145-f4439db132ad,model.options.HGU.cane.40.json,30,20,900,1200,3
fbe094c5-c0aa-4b02-9e30-6b638f9b42cb,model.options.HGU.cane.40.json,30,20,900,1200,6
8e84119e-4450-430f-a492-cef19d74bdf1,model.options.HGU.cane.40.json,30,20,900,1200,9
8aaa551c-906c-434d-a0d8-0c94df0a336b,model.options.HGU.cane.40.json,30,20,900,1200,12
81aa18c6-1d2a-4288-98b4-8b572c1b37ff,model.options.HGU.cane.40.json,30,20,1200,400,3
0f5cb319-2dda-4258-9f01-1968bb9692ac,model.options.HGU.cane.40.json,30,20,1200,400,6
72950841-b140-4d3b-aaa6-675b66e215e0,model.options.HGU.cane.40.json,30,20,1200,400,9
283554df-de57-4dc8-bf1d-18a0ae0861fd,model.options.HGU.cane.40.json,30,20,1200,400,12
5bfdfb68-c966-40b0-bdb5-c48482a8c0c3,model.options.HGU.cane.40.json,30,20,1200,600,3
42691e9c-aae3-446d-8500-288a0179cda5,model.options.HGU.cane.40.json,30,20,1200,600,6
ab33782c-420d-4b33-8676-10283b136e88,model.options.HGU.cane.40.json,30,20,1200,600,9
d994df00-ac4b-45c8-b0d1-bdc78d7dc73e,model.options.HGU.cane.40.json,30,20,1200,600,12
9a18fb4b-5962-42bf-bf0f-2d7c03b7f576,model.options.HGU.cane.40.json,30,20,1200,1000,3
caeabe80-b79e-46ca-9bad-d50cd2c43947,model.options.HGU.cane.40.json,30,20,1200,1000,6
e070abfa-8c12-4cd3-9508-0bab88306ce9,model.options.HGU.cane.40.json,30,20,1200,1000,9
b10f93d7-d771-4202-966f-23162fe63d0c,model.options.HGU.cane.40.json,30,20,1200,1000,12
5681b1cd-7e50-43fe-bf06-71c469d93e53,model.options.HGU.cane.40.json,30,20,1200,1200,3
dfcb349e-6340-414e-bc6d-e451c756ac0e,model.options.HGU.cane.40.json,30,20,1200,1200,6
5c4e920c-0842-410e-9dbf-c475bfa944e1,model.options.HGU.cane.40.json,30,20,1200,1200,9
1af82d1c-7544-4515-bce1-b0fff3abd077,model.options.HGU.cane.40.json,30,20,1200,1200,12
b83ea26d-9c9a-43df-8039-8ea8022b2391,model.options.HGU.cane.50.json,25,15,400,400,3
35097e2f-cebc-46c0-a522-a510e7c4359c,model.options.HGU.cane.50.json,25,15,400,400,6
3a841e12-9d7e-4ae1-a785-fb9b309b7b4e,model.options.HGU.cane.50.json,25,15,400,400,9
10b27b44-d808-4fd9-8b40-b17bdf3813ae,model.options.HGU.cane.50.json,25,15,400,400,12
09ddf049-fd09-4cd2-800b-ae6aa7c498c5,model.options.HGU.cane.50.json,25,15,400,600,3
f5790262-5620-42cf-a78b-913f0f27daaf,model.options.HGU.cane.50.json,25,15,400,600,6
c0c10758-26d7-4747-bcfd-f03bbd7a8450,model.options.HGU.cane.50.json,25,15,400,600,9
2d3a489f-63be-4489-98bc-93f033711d05,model.options.HGU.cane.50.json,25,15,400,600,12
5286cf64-bca9-48d5-bbc1-930917dc6475,model.options.HGU.cane.50.json,25,15,400,1000,3
d3fd8809-d708-4c0e-b178-818ee341e981,model.options.HGU.cane.50.json,25,15,400,1000,6
5252564c-7bf8-4863-bcfb-32b1f7ededfd,model.options.HGU.cane.50.json,25,15,400,1000,9
ba2fea12-132d-482b-9752-adae643bc01a,model.options.HGU.cane.50.json,25,15,400,1000,12
8619987a-6326-4a01-b321-34f0440d81dd,model.options.HGU.cane.50.json,25,15,400,1200,3
9414b155-b141-49d5-8e3a-5869ec7bfbf1,model.options.HGU.cane.50.json,25,15,400,1200,6
33a21f63-0ee4-4284-bbec-d0f8537f2e36,model.options.HGU.cane.50.json,25,15,400,1200,9
5fad170f-51a9-4ba1-b2cd-7057435d04b8,model.options.HGU.cane.50.json,25,15,400,1200,12
c1a15f2d-196f-45dd-ba11-5a9d95641205,model.options.HGU.cane.50.json,25,15,650,400,3
dcbbe9c3-0ec2-4361-89da-5d3e7f553f81,model.options.HGU.cane.50.json,25,15,650,400,6
504b0cd6-15a5-4c0f-a26e-01a493ca3c93,model.options.HGU.cane.50.json,25,15,650,400,9
8a121cf5-bf83-497f-9f68-9614a48c33fe,model.options.HGU.cane.50.json,25,15,650,400,12
e31081d7-0cf6-48da-a4c0-5aa04e24a95b,model.options.HGU.cane.50.json,25,15,650,600,3
08df069d-0098-4d08-8d8c-15c01b0f3dec,model.options.HGU.cane.50.json,25,15,650,600,6
667bc336-367f-46aa-82d2-719bcff65d83,model.options.HGU.cane.50.json,25,15,650,600,9
5d58b7aa-152c-4cad-8ec0-49cbf5566738,model.options.HGU.cane.50.json,25,15,650,600,12
4672f314-e944-467c-8c98-f9e33c670c5b,model.options.HGU.cane.50.json,25,15,650,1000,3
b1f762eb-0a48-41d7-bdb7-d9a99f1c97fd,model.options.HGU.cane.50.json,25,15,650,1000,6
f1506589-39c9-45b6-9a57-08d2d388b0c2,model.options.HGU.cane.50.json,25,15,650,1000,9
49bc8dac-753c-432f-803a-2366e5da3776,model.options.HGU.cane.50.json,25,15,650,1000,12
50af3142-92df-495c-9031-3cf6225f2d2f,model.options.HGU.cane.50.json,25,15,650,1200,3
561de9d3-19ae-426b-aeb7-2c4432943d6a,model.options.HGU.cane.50.json,25,15,650,1200,6
40014eb1-8646-47bd-b2c5-f5a03ed54b9e,model.options.HGU.cane.50.json,25,15,650,1200,9
2c1eb8f7-3a74-463b-8170-b2d45a569f93,model.options.HGU.cane.50.json,25,15,650,1200,12
b2d89384-24c3-457c-b00f-fe71139fb8e7,model.options.HGU.cane.50.json,25,15,900,400,3
62c6349a-f6d3-4712-a519-78797c7bfe6b,model.options.HGU.cane.50.json,25,15,900,400,6
cc560cf7-0575-41f2-901c-4182e3c1b661,model.options.HGU.cane.50.json,25,15,900,400,9
0223b0f1-0dbf-45c6-8e10-4e6f45afb26c,model.options.HGU.cane.50.json,25,15,900,400,12
4eaaeab9-46ab-475e-8724-b7dc19c65210,model.options.HGU.cane.50.json,25,15,900,600,3
616dee2f-bddb-4259-bd5e-20de40c55c89,model.options.HGU.cane.50.json,25,15,900,600,6
3b261e85-e690-43e2-82b8-fc1dd1590f87,model.options.HGU.cane.50.json,25,15,900,600,9
6ca3326c-e139-4d9b-a8f0-bd826370f14a,model.options.HGU.cane.50.json,25,15,900,600,12
f5fec710-ac82-41bc-9032-1559261eefec,model.options.HGU.cane.50.json,25,15,900,1000,3
da038c7a-929a-4495-b5ec-5be6a99eb76f,model.options.HGU.cane.50.json,25,15,900,1000,6
7c528dd1-3a47-4119-8119-c158db97c0ad,model.options.HGU.cane.50.json,25,15,900,1000,9
c33f146e-f074-4975-bec0-4d23e8801a1e,model.options.HGU.cane.50.json,25,15,900,1000,12
effebb8f-e838-43b9-b26e-8ce460e40375,model.options.HGU.cane.50.json,25,15,900,1200,3
1f03fe21-f5d3-4e13-a17d-194d2593951a,model.options.HGU.cane.50.json,25,15,900,1200,6
facc1ef1-2c91-410b-b2cd-3bef13aadc08,model.options.HGU.cane.50.json,25,15,900,1200,9
6d0e5976-8eaf-4cce-8885-fb3e5cb2e225,model.options.HGU.cane.50.json,25,15,900,1200,12
23aaee56-a3f6-49e9-bc1e-b428d3edbec7,model.options.HGU.cane.50.json,25,15,1200,400,3
1ef1dcfc-20cb-4f55-bd9d-29af57ad934f,model.options.HGU.cane.50.json,25,15,1200,400,6
514c8d7d-ebc6-414b-81ca-63fc6e291fd6,model.options.HGU.cane.50.json,25,15,1200,400,9
9108b49f-b980-499d-826e-1bd58f5e475a,model.options.HGU.cane.50.json,25,15,1200,400,12
727ed58a-eca2-4984-9ff0-ddeb40ea7fd8,model.options.HGU.cane.50.json,25,15,1200,600,3
144b90f1-bce8-439c-ad9c-f4ff53549ba8,model.options.HGU.cane.50.json,25,15,1200,600,6
ebb9c1c3-673f-4960-a7a3-a4fe4b4304ee,model.options.HGU.cane.50.json,25,15,1200,600,9
38bb546e-ae90-4752-946c-58924877e6c5,model.options.HGU.cane.50.json,25,15,1200,600,12
ec620598-13d0-4941-b93c-f77ca52ace84,model.options.HGU.cane.50.json,25,15,1200,1000,3
6dd6d93a-0868-4fd6-b5f8-2a2f887a3b04,model.options.HGU.cane.50.json,25,15,1200,1000,6
adf2063e-58a7-4d07-a659-10b2db58cc37,model.options.HGU.cane.50.json,25,15,1200,1000,9
9a98c130-1801-4b57-bc86-208a086a46d4,model.options.HGU.cane.50.json,25,15,1200,1000,12
0b3057ca-2c7d-4690-8adf-1cf29f6fd871,model.options.HGU.cane.50.json,25,15,1200,1200,3
468cc6c2-c943-4576-87f7-ef863861fed0,model.options.HGU.cane.50.json,25,15,1200,1200,6
10fc3c20-57b9-4460-9754-bc42431aa887,model.options.HGU.cane.50.json,25,15,1200,1200,9
f1921995-a64f-4806-a314-003b83a05604,model.options.HGU.cane.50.json,25,15,1200,1200,12
7293b26c-dddb-4bbe-913e-77260636f6da,model.options.HGU.cane.50.json,25,20,400,400,3
fc3d0ac4-d531-41e7-b4e1-b6b4221cfe6f,model.options.HGU.cane.50.json,25,20,400,400,6
3343c237-d443-4554-b975-e4d1168c2f9b,model.options.HGU.cane.50.json,25,20,400,400,9
69d4214e-26ff-4eff-847b-344d12a0f513,model.options.HGU.cane.50.json,25,20,400,400,12
3fcb9d88-6038-40d3-83dd-1e77efb6aabd,model.options.HGU.cane.50.json,25,20,400,600,3
b837483a-45dd-4337-a5f9-c21c7d94031d,model.options.HGU.cane.50.json,25,20,400,600,6
65bda9a2-c668-408e-a28d-908d8b8b1566,model.options.HGU.cane.50.json,25,20,400,600,9
e6bf83c2-08da-4deb-9fb2-9e5e26556b15,model.options.HGU.cane.50.json,25,20,400,600,12
78aa7ece-1fea-41e2-a73e-899def5999ad,model.options.HGU.cane.50.json,25,20,400,1000,3
6fd81842-aa84-4341-a1f5-6728fd3f4b38,model.options.HGU.cane.50.json,25,20,400,1000,6
efdced3a-63f8-4758-bfe6-f64861a9820c,model.options.HGU.cane.50.json,25,20,400,1000,9
22a95549-3d00-409b-9c24-ba7179100e18,model.options.HGU.cane.50.json,25,20,400,1000,12
fa6fc237-ef24-46c6-bac5-7e01e54c3f2c,model.options.HGU.cane.50.json,25,20,400,1200,3
5ecbd28d-cbab-42d4-ab9f-396ca1202160,model.options.HGU.cane.50.json,25,20,400,1200,6
ec5f93c9-d78d-49e9-bda9-cd5346d84e8f,model.options.HGU.cane.50.json,25,20,400,1200,9
d3f909ed-296c-4f67-8723-8b82a01ca028,model.options.HGU.cane.50.json,25,20,400,1200,12
c2d0b0fe-d91f-4224-842a-dc49530b7284,model.options.HGU.cane.50.json,25,20,650,400,3
82bba30b-1fb5-422f-85bc-f267acacefd2,model.options.HGU.cane.50.json,25,20,650,400,6
5afca18d-e9c7-4b58-ade9-d72d09270654,model.options.HGU.cane.50.json,25,20,650,400,9
be6cb5a6-47fb-4741-a3d1-e222440e16e8,model.options.HGU.cane.50.json,25,20,650,400,12
6c048efc-81bc-43cd-bdd7-efc1aa8186c9,model.options.HGU.cane.50.json,25,20,650,600,3
664d4601-36c4-475a-b836-f53f37919053,model.options.HGU.cane.50.json,25,20,650,600,6
afac5045-2fa0-4ac8-ae36-cc1cea081d90,model.options.HGU.cane.50.json,25,20,650,600,9
1ac7b320-3962-4670-ba58-b18f02f9439f,model.options.HGU.cane.50.json,25,20,650,600,12
8c65f428-9d30-4bc6-8b99-29ffbee00564,model.options.HGU.cane.50.json,25,20,650,1000,3
e7c68f35-6ed1-41c6-9bfe-9a8057cf8ed3,model.options.HGU.cane.50.json,25,20,650,1000,6
5df06356-15fc-4256-a0d5-45c9ba8002eb,model.options.HGU.cane.50.json,25,20,650,1000,9
475eb840-c74a-4940-95b0-2d688a16b348,model.options.HGU.cane.50.json,25,20,650,1000,12
2f6bc440-7553-47d7-a7a8-bb9aa794827e,model.options.HGU.cane.50.json,25,20,650,1200,3
2b670a9e-6a24-40b0-a1dc-b03e360d5fbf,model.options.HGU.cane.50.json,25,20,650,1200,6
456d3aa8-01e5-4157-b4f6-94ee103f1eaa,model.options.HGU.cane.50.json,25,20,650,1200,9
980f1ec3-67dd-4395-ac9a-8cc7e76b11ce,model.options.HGU.cane.50.json,25,20,650,1200,12
3fd5cd51-5e32-475e-8250-522415a5350f,model.options.HGU.cane.50.json,25,20,900,400,3
256b8be4-8989-46c1-9006-42d5ea1929a5,model.options.HGU.cane.50.json,25,20,900,400,6
d004df9e-22f1-4105-a7a7-07e330383b78,model.options.HGU.cane.50.json,25,20,900,400,9
a13c2c08-6af0-4289-a78e-827f44dfdd03,model.options.HGU.cane.50.json,25,20,900,400,12
11f0ed43-add1-4d3f-aef2-35bc8456dbc1,model.options.HGU.cane.50.json,25,20,900,600,3
2085ba81-58d1-424b-85ec-310f388c7c6e,model.options.HGU.cane.50.json,25,20,900,600,6
46521b78-73c4-41ab-8a1a-44d7388ea448,model.options.HGU.cane.50.json,25,20,900,600,9
54a790d5-6c7f-4acc-95ab-aa1329009263,model.options.HGU.cane.50.json,25,20,900,600,12
ea5ded33-d0fb-4aee-8fc7-eb7d6f999ab7,model.options.HGU.cane.50.json,25,20,900,1000,3
03765ad8-3aff-426d-b8ba-88196a04e83c,model.options.HGU.cane.50.json,25,20,900,1000,6
3e296f07-e9df-4672-af17-42ebe0061c5c,model.options.HGU.cane.50.json,25,20,900,1000,9
2e0bf6cc-6bbb-4d91-90ee-d0c8534c1c7e,model.options.HGU.cane.50.json,25,20,900,1000,12
ceba6a4c-eceb-4bdd-9b95-8f7905ac321f,model.options.HGU.cane.50.json,25,20,900,1200,3
ef437a77-305d-41b7-b25b-bf775b615d54,model.options.HGU.cane.50.json,25,20,900,1200,6
22f07b3d-f4f4-43fe-a389-0ec139430d58,model.options.HGU.cane.50.json,25,20,900,1200,9
86f925e9-26ee-4dca-9172-561944a98c15,model.options.HGU.cane.50.json,25,20,900,1200,12
b1b30601-8c6a-47ad-9053-c0cd9b6d2292,model.options.HGU.cane.50.json,25,20,1200,400,3
f684499a-4887-44bf-9700-0f9b474d58f6,model.options.HGU.cane.50.json,25,20,1200,400,6
0f2c6a17-4c82-49f6-9fad-d75a6d9dbfd1,model.options.HGU.cane.50.json,25,20,1200,400,9
