station,year,day,hour,temp,rh,totalRadiation,CO2,wind,soilWater_Potential,soilWater_content,rainfall
Bordeaux,2012,222,12,35.8105,0.27325,2213.073077,400,1.1,-0.05,,
Bordeaux,2012,222,13,37.3905,0.23435,1872.876924,400,1.1,-0.05,,
Bordeaux,2012,222,14,38.887,0.2348,1483.706189,400,1.1,-0.05,,
Bordeaux,2012,222,15,38.8995,0.2174,1613.443192,400,1.1,-0.05,,
Bordeaux,2012,222,16,37.87,0.2157,1443.645754,400,1.1,-0.05,,
Bordeaux,2012,222,17,37.0915,0.2304,766.2936346,400,1.1,-0.05,,
Bordeaux,2012,222,18,35.589,0.24285,521.8882308,400,1.1,-0.05,,
Bordeaux,2012,222,19,32.8555,0.2675,161.755,400,1.1,-0.05,,
Bordeaux,2012,222,20,30.099,0.3672,60.16365385,400,1.1,-0.05,,
Bordeaux,2012,222,21,28.103,0.47215,6.113461539,400,1.1,-0.05,,
Bordeaux,2012,222,22,27.223,0.48535,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,222,23,26.4865,0.46805,0,400,1.1,-0.05,,
Bordeaux,2012,223,0,26.1575,0.4379,0,400,1.1,-0.05,,
Bordeaux,2012,223,1,25.6275,0.4683,0,400,1.1,-0.05,,
Bordeaux,2012,223,2,25.2,0.4962,0,400,1.1,-0.05,,
Bordeaux,2012,223,3,24.444,0.53975,0,400,1.1,-0.05,,
Bordeaux,2012,223,4,23.779,0.57375,0,400,1.1,-0.05,,
Bordeaux,2012,223,5,23.3935,0.59355,1.874387308,400,1.1,-0.05,,
Bordeaux,2012,223,6,22.9215,0.63015,2.940215385,400,1.1,-0.05,,
Bordeaux,2012,223,7,23.2565,0.63035,68.79442308,400,1.1,-0.05,,
Bordeaux,2012,223,8,26.212,0.53285,397.375,400,1.1,-0.05,,
Bordeaux,2012,223,9,29.5945,0.4937,978.1538461,400,1.1,-0.05,,
Bordeaux,2012,223,10,34.1155,0.4514,842.2192308,400,1.1,-0.05,,
Bordeaux,2012,223,11,35.076,0.36835,884.2942308,400,1.1,-0.05,,
Bordeaux,2012,223,12,36.394,0.31455,963.4096154,400,1.1,-0.05,,
Bordeaux,2012,223,13,38.0445,0.2786,993.6173077,400,1.1,-0.05,,
Bordeaux,2012,223,14,38.7585,0.254,1080.284615,400,1.1,-0.05,,
Bordeaux,2012,223,15,39.08,0.2255,1314.753846,400,1.1,-0.05,,
Bordeaux,2012,223,16,38.8955,0.2039,1261.890385,400,1.1,-0.05,,
Bordeaux,2012,223,17,37.6895,0.1971,665.6480769,400,1.1,-0.05,,
Bordeaux,2012,223,18,36.0675,0.22005,744.6095461,400,1.1,-0.05,,
Bordeaux,2012,223,19,33.346,0.26265,246.2797911,400,1.1,-0.05,,
Bordeaux,2012,223,20,30.5035,0.3515,62.50115385,400,1.1,-0.05,,
Bordeaux,2012,223,21,27.638,0.44495,5.358269231,400,1.1,-0.05,,
Bordeaux,2012,223,22,26.492,0.50975,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,223,23,26.9955,0.46605,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,224,0,27.027,0.42135,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,224,1,26.215,0.46055,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,224,2,25.4255,0.4989,0.359615385,400,1.1,-0.05,,
Bordeaux,2012,224,3,24.9235,0.51765,0,400,1.1,-0.05,,
Bordeaux,2012,224,4,24.269,0.5432,0,400,1.1,-0.05,,
Bordeaux,2012,224,5,23.771,0.58455,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,224,6,23.4095,0.6652,2.085769231,400,1.1,-0.05,,
Bordeaux,2012,224,7,23.904,0.7367,27.00711539,400,1.1,-0.05,,
Bordeaux,2012,224,8,24.796,0.73735,109.9344231,400,1.1,-0.05,,
Bordeaux,2012,224,9,26.2215,0.67915,265.7917308,400,1.1,-0.05,,
Bordeaux,2012,224,10,28.382,0.6057,425.0653846,400,1.1,-0.05,,
Bordeaux,2012,224,11,27.4105,0.5925,261.1886539,400,1.1,-0.05,,
Bordeaux,2012,224,12,26.872,0.60385,251.9465385,400,1.1,-0.05,,
Bordeaux,2012,224,13,26.5905,0.6097,255.2190385,400,1.1,-0.05,,
Bordeaux,2012,224,14,25.67,0.6295,236.555,400,1.1,-0.05,,
Bordeaux,2012,224,15,26.3005,0.59285,388.025,400,1.1,-0.05,,
Bordeaux,2012,224,16,29.0365,0.5021,688.3038461,400,1.1,-0.05,,
Bordeaux,2012,224,17,29.474,0.46415,564.5961539,400,1.1,-0.05,,
Bordeaux,2012,224,18,28.9735,0.46345,518.5653846,400,1.1,-0.05,,
Bordeaux,2012,224,19,27.573,0.48695,210.3390385,400,1.1,-0.05,,
Bordeaux,2012,224,20,25.911,0.5664,30.67519231,400,1.1,-0.05,,
Bordeaux,2012,224,21,24.814,0.6432,4.387307692,400,1.1,-0.05,,
Bordeaux,2012,224,22,24.536,0.6805,1.006923077,400,1.1,-0.05,,
Bordeaux,2012,224,23,24.3605,0.6969,1.078846154,400,1.1,-0.05,,
Bordeaux,2012,225,0,23.6845,0.7226,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,225,1,23.0655,0.75125,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,225,2,22.6425,0.77095,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,225,3,22.3245,0.7869,0.899038461,400,1.1,-0.05,,
Bordeaux,2012,225,4,22.024,0.7928,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,225,5,21.795,0.79545,0,400,1.1,-0.05,,
Bordeaux,2012,225,6,21.483,0.7926,2.085769231,400,1.1,-0.05,,
Bordeaux,2012,225,7,21.373,0.77945,43.69326924,400,1.1,-0.05,,
Bordeaux,2012,225,8,23.29,0.7565,160.2446154,400,1.1,-0.05,,
Bordeaux,2012,225,9,29.992,0.59535,987.5038461,400,1.1,-0.05,,
Bordeaux,2012,225,10,32.141,0.4397,683.9884615,400,1.1,-0.05,,
Bordeaux,2012,225,11,32.576,0.38575,812.3711539,400,1.1,-0.05,,
Bordeaux,2012,225,12,32.9085,0.34975,740.8076924,400,1.1,-0.05,,
Bordeaux,2012,225,13,32.8445,0.35155,862.7173077,400,1.1,-0.05,,
Bordeaux,2012,225,14,33.1475,0.34835,900.8365385,400,1.1,-0.05,,
Bordeaux,2012,225,15,32.5815,0.3635,1035.692308,400,1.1,-0.05,,
Bordeaux,2012,225,16,33.038,0.339,1079.205769,400,1.1,-0.05,,
Bordeaux,2012,225,17,31.067,0.3709,584.375,400,1.1,-0.05,,
Bordeaux,2012,225,18,30.0635,0.3782,707.1218,400,1.1,-0.05,,
Bordeaux,2012,225,19,27.995,0.42185,225.2204985,400,1.1,-0.05,,
Bordeaux,2012,225,20,26.072,0.4837,39.12615385,400,1.1,-0.05,,
Bordeaux,2012,225,21,24.974,0.55325,4.2075,400,1.1,-0.05,,
Bordeaux,2012,225,22,24.0025,0.618,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,225,23,23.466,0.6665,0,400,1.1,-0.05,,
Bordeaux,2012,226,0,22.889,0.70895,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,226,1,22.5335,0.73885,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,226,2,22.1815,0.7548,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,226,3,21.7855,0.7612,0,400,1.1,-0.05,,
Bordeaux,2012,226,4,21.355,0.76085,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,226,5,20.893,0.75715,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,226,6,20.524,0.75585,1.4025,400,1.1,-0.05,,
Bordeaux,2012,226,7,21.094,0.75165,70.62846154,400,1.1,-0.05,,
Bordeaux,2012,226,8,24.6045,0.65275,365.0096154,400,1.1,-0.05,,
Bordeaux,2012,226,9,29.0045,0.5063,743.325,400,1.1,-0.05,,
Bordeaux,2012,226,10,32.835,0.43485,772.4538461,400,1.1,-0.05,,
Bordeaux,2012,226,11,32.655,0.3819,835.3865385,400,1.1,-0.05,,
Bordeaux,2012,226,12,33.3725,0.3688,850.4903846,400,1.1,-0.05,,
Bordeaux,2012,226,13,34.909,0.35765,1014.475,400,1.1,-0.05,,
Bordeaux,2012,226,14,34.8265,0.33025,836.4653846,400,1.1,-0.05,,
Bordeaux,2012,226,15,34.802,0.34375,988.5826924,400,1.1,-0.05,,
Bordeaux,2012,226,16,33.9925,0.32855,770.6557692,400,1.1,-0.05,,
Bordeaux,2012,226,17,33.369,0.35455,560.6403846,400,1.1,-0.05,,
Bordeaux,2012,226,18,31.303,0.37615,468.2192308,400,1.1,-0.05,,
Bordeaux,2012,226,19,29.58,0.4174,232.3475,400,1.1,-0.05,,
Bordeaux,2012,226,20,27.4585,0.47775,52.79153846,400,1.1,-0.05,,
Bordeaux,2012,226,21,26.0445,0.56585,4.746923077,400,1.1,-0.05,,
Bordeaux,2012,226,22,25.0505,0.6156,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,226,23,24.43,0.6415,0,400,1.1,-0.05,,
Bordeaux,2012,227,0,24.14,0.6528,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,227,1,23.8845,0.65515,0,400,1.1,-0.05,,
Bordeaux,2012,227,2,23.435,0.66215,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,227,3,22.8395,0.68605,0.755192308,400,1.1,-0.05,,
Bordeaux,2012,227,4,22.387,0.70845,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,227,5,22.235,0.7191,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,227,6,22.111,0.713,1.510384615,400,1.1,-0.05,,
Bordeaux,2012,227,7,22.2775,0.71015,36.82461539,400,1.1,-0.05,,
Bordeaux,2012,227,8,25.6795,0.5763,395.5769231,400,1.1,-0.05,,
Bordeaux,2012,227,9,29.2145,0.46055,821.3615385,400,1.1,-0.05,,
Bordeaux,2012,227,10,32.4125,0.4037,724.2653846,400,1.1,-0.05,,
Bordeaux,2012,227,11,36.3275,0.33965,913.7826924,400,1.1,-0.05,,
Bordeaux,2012,227,12,37.929,0.3105,1008.361538,400,1.1,-0.05,,
Bordeaux,2012,227,13,37.5645,0.28175,985.3461539,400,1.1,-0.05,,
Bordeaux,2012,227,14,38.0245,0.2802,975.2769231,400,1.1,-0.05,,
Bordeaux,2012,227,15,38.2295,0.27055,1142.857692,400,1.1,-0.05,,
Bordeaux,2012,227,16,37.1935,0.2763,1091.792308,400,1.1,-0.05,,
Bordeaux,2012,227,17,36.301,0.3038,638.6769231,400,1.1,-0.05,,
Bordeaux,2012,227,18,34.728,0.30615,639.7557692,400,1.1,-0.05,,
Bordeaux,2012,227,19,31.8985,0.3562,192.0328174,400,1.1,-0.05,,
Bordeaux,2012,227,20,28.8695,0.4488,37.43596154,400,1.1,-0.05,,
Bordeaux,2012,227,21,27.7945,0.5073,1.87,400,1.1,-0.05,,
Bordeaux,2012,227,22,27.0795,0.5448,0,400,1.1,-0.05,,
Bordeaux,2012,227,23,26.174,0.59475,0,400,1.1,-0.05,,
Bordeaux,2012,228,0,25.7495,0.62475,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,228,1,25.3715,0.64215,0,400,1.1,-0.05,,
Bordeaux,2012,228,2,24.9575,0.63235,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,228,3,24.5965,0.6106,0,400,1.1,-0.05,,
Bordeaux,2012,228,4,24.5065,0.5925,0,400,1.1,-0.05,,
Bordeaux,2012,228,5,24.1535,0.61565,0,400,1.1,-0.05,,
Bordeaux,2012,228,6,23.7625,0.6591,1.87,400,1.1,-0.05,,
Bordeaux,2012,228,7,23.8685,0.695,54.08615385,400,1.1,-0.05,,
Bordeaux,2012,228,8,25.461,0.6617,174.9888461,400,1.1,-0.05,,
Bordeaux,2012,228,9,26.475,0.57225,193.2213461,400,1.1,-0.05,,
Bordeaux,2012,228,10,28.8395,0.4219,583.6557692,400,1.1,-0.05,,
Bordeaux,2012,228,11,29.9375,0.3727,571.7884615,400,1.1,-0.05,,
Bordeaux,2012,228,12,28.368,0.45115,269.5676924,400,1.1,-0.05,,
Bordeaux,2012,228,13,27.4415,0.5128,264.1375,400,1.1,-0.05,,
Bordeaux,2012,228,14,27.5385,0.4928,246.7321154,400,1.1,-0.05,,
Bordeaux,2012,228,15,27.483,0.5133,205.4482692,400,1.1,-0.05,,
Bordeaux,2012,228,16,28.586,0.4379,507.0576924,400,1.1,-0.05,,
Bordeaux,2012,228,17,31.316,0.33715,725.7038461,400,1.1,-0.05,,
Bordeaux,2012,228,18,30.0025,0.31245,597.9663039,400,1.1,-0.05,,
Bordeaux,2012,228,19,27.7165,0.31125,211.5976924,400,1.1,-0.05,,
Bordeaux,2012,228,20,25.7535,0.388,77.67692308,400,1.1,-0.05,,
Bordeaux,2012,228,21,24.5225,0.47945,4.099615385,400,1.1,-0.05,,
Bordeaux,2012,228,22,23.409,0.53405,0,400,1.1,-0.05,,
Bordeaux,2012,228,23,22.6595,0.6019,0,400,1.1,-0.05,,
Bordeaux,2012,229,0,22.0625,0.6623,0.4675,400,1.1,-0.05,,
Bordeaux,2012,229,1,21.5505,0.69965,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,229,2,21.078,0.72165,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,229,3,20.6735,0.73605,0,400,1.1,-0.05,,
Bordeaux,2012,229,4,20.618,0.75435,0,400,1.1,-0.05,,
Bordeaux,2012,229,5,20.6135,0.76515,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,229,6,20.64,0.77925,0.647307692,400,1.1,-0.05,,
Bordeaux,2012,229,7,20.9325,0.7784,40.27692308,400,1.1,-0.05,,
Bordeaux,2012,229,8,23.301,0.6928,242.3807692,400,1.1,-0.05,,
Bordeaux,2012,229,9,27.992,0.54065,864.5153846,400,1.1,-0.05,,
Bordeaux,2012,229,10,30.451,0.46545,640.1153846,400,1.1,-0.05,,
Bordeaux,2012,229,11,31.006,0.37965,797.2673077,400,1.1,-0.05,,
Bordeaux,2012,229,12,32.377,0.3162,933.9211539,400,1.1,-0.05,,
Bordeaux,2012,229,13,34.054,0.27565,943.2711539,400,1.1,-0.05,,
Bordeaux,2012,229,14,35.09,0.25855,956.2173077,400,1.1,-0.05,,
Bordeaux,2012,229,15,35.244,0.2553,1052.594231,400,1.1,-0.05,,
Bordeaux,2012,229,16,35.6215,0.2556,959.4538461,400,1.1,-0.05,,
Bordeaux,2012,229,17,35.4245,0.2634,691.1807692,400,1.1,-0.05,,
Bordeaux,2012,229,18,33.5955,0.2698,605.3168424,400,1.1,-0.05,,
Bordeaux,2012,229,19,31.1415,0.32095,185.3457692,400,1.1,-0.05,,
Bordeaux,2012,229,20,28.169,0.40055,36.89653846,400,1.1,-0.05,,
Bordeaux,2012,229,21,26.545,0.4977,3.380384615,400,1.1,-0.05,,
Bordeaux,2012,229,22,25.7925,0.49675,7.64456,400,1.1,-0.05,,
Bordeaux,2012,229,23,25.3955,0.47595,7.718065385,400,1.1,-0.05,,
Bordeaux,2012,230,0,24.9455,0.46375,3.050473461,400,1.1,-0.05,,
Bordeaux,2012,230,1,24.28,0.50905,2.278666924,400,1.1,-0.05,,
Bordeaux,2012,230,2,23.6295,0.5587,2.168408846,400,1.1,-0.05,,
Bordeaux,2012,230,3,22.9595,0.6026,1.029075385,400,1.1,-0.05,,
Bordeaux,2012,230,4,22.467,0.6353,0.661548461,400,1.1,-0.05,,
Bordeaux,2012,230,5,22.05,0.66015,0.367526924,400,1.1,-0.05,,
Bordeaux,2012,230,6,21.8215,0.6723,2.481346154,400,1.1,-0.05,,
Bordeaux,2012,230,7,22.261,0.64305,48.40423077,400,1.1,-0.05,,
Bordeaux,2012,230,8,25.3115,0.5219,347.7480769,400,1.1,-0.05,,
Bordeaux,2012,230,9,30.069,0.4217,1087.476923,400,1.1,-0.05,,
Bordeaux,2012,230,10,34.7715,0.3529,685.4269231,400,1.1,-0.05,,
Bordeaux,2012,230,11,34.932,0.3004,789.3557692,400,1.1,-0.05,,
Bordeaux,2012,230,12,36.9625,0.2558,857.6826924,400,1.1,-0.05,,
Bordeaux,2012,230,13,38.517,0.23405,896.8807692,400,1.1,-0.05,,
Bordeaux,2012,230,14,39.9695,0.21575,962.3307692,400,1.1,-0.05,,
Bordeaux,2012,230,15,41.248,0.186,1051.875,400,1.1,-0.05,,
Bordeaux,2012,230,16,41.0605,0.19595,974.1980769,400,1.1,-0.05,,
Bordeaux,2012,230,17,40.3835,0.20535,635.8,400,1.1,-0.05,,
Bordeaux,2012,230,18,38.6835,0.22325,677.3521192,400,1.1,-0.05,,
Bordeaux,2012,230,19,36.284,0.2695,184.2044939,400,1.1,-0.05,,
Bordeaux,2012,230,20,32.5385,0.3641,45.16769231,400,1.1,-0.05,,
Bordeaux,2012,230,21,29.524,0.45395,2.589230769,400,1.1,-0.05,,
Bordeaux,2012,230,22,28.544,0.4851,0,400,1.1,-0.05,,
Bordeaux,2012,230,23,28.2005,0.4894,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,231,0,27.5445,0.5175,0,400,1.1,-0.05,,
Bordeaux,2012,231,1,26.8685,0.55515,0,400,1.1,-0.05,,
Bordeaux,2012,231,2,26.46,0.5597,0,400,1.1,-0.05,,
Bordeaux,2012,231,3,25.9995,0.5609,0.755192308,400,1.1,-0.05,,
Bordeaux,2012,231,4,25.514,0.5763,0,400,1.1,-0.05,,
Bordeaux,2012,231,5,25.035,0.5986,0,400,1.1,-0.05,,
Bordeaux,2012,231,6,24.6565,0.61445,1.330576924,400,1.1,-0.05,,
Bordeaux,2012,231,7,24.502,0.628,41.17596154,400,1.1,-0.05,,
Bordeaux,2012,231,8,26.5455,0.56055,281.9025,400,1.1,-0.05,,
Bordeaux,2012,231,9,31.2645,0.47235,866.3134615,400,1.1,-0.05,,
Bordeaux,2012,231,10,35.313,0.43795,675.7173077,400,1.1,-0.05,,
Bordeaux,2012,231,11,37.2455,0.36895,772.0942308,400,1.1,-0.05,,
Bordeaux,2012,231,12,40.06,0.2939,837.9038461,400,1.1,-0.05,,
Bordeaux,2012,231,13,41.7695,0.26805,892.925,400,1.1,-0.05,,
Bordeaux,2012,231,14,42.7115,0.23945,966.2865385,400,1.1,-0.05,,
Bordeaux,2012,231,15,42.4335,0.1954,995.775,400,1.1,-0.05,,
Bordeaux,2012,231,16,41.255,0.2023,904.7923077,400,1.1,-0.05,,
Bordeaux,2012,231,17,39.7705,0.22765,656.2980769,400,1.1,-0.05,,
Bordeaux,2012,231,18,37.623,0.2553,530.7923077,400,1.1,-0.05,,
Bordeaux,2012,231,19,34.562,0.29635,176.4273077,400,1.1,-0.05,,
Bordeaux,2012,231,20,31.12,0.355,47.43326924,400,1.1,-0.05,,
Bordeaux,2012,231,21,28.8885,0.4731,3.380384615,400,1.1,-0.05,,
Bordeaux,2012,231,22,28.9815,0.57885,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,231,23,28.1905,0.6029,0.359615385,400,1.1,-0.05,,
Bordeaux,2012,232,0,27.4695,0.5783,0,400,1.1,-0.05,,
Bordeaux,2012,232,1,27.024,0.6249,0,400,1.1,-0.05,,
Bordeaux,2012,232,2,26.6145,0.64825,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,232,3,26.2335,0.6688,0.294021539,400,1.1,-0.05,,
Bordeaux,2012,232,4,25.852,0.6771,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,232,5,25.4535,0.67715,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,232,6,24.9625,0.6743,1.330576924,400,1.1,-0.05,,
Bordeaux,2012,232,7,24.748,0.69675,36.64480769,400,1.1,-0.05,,
Bordeaux,2012,232,8,26.212,0.6648,248.71,400,1.1,-0.05,,
Bordeaux,2012,232,9,30.7465,0.54635,764.5423077,400,1.1,-0.05,,
Bordeaux,2012,232,10,34.384,0.4717,680.3923077,400,1.1,-0.05,,
Bordeaux,2012,232,11,35.2045,0.43165,704.1269231,400,1.1,-0.05,,
Bordeaux,2012,232,12,36.07,0.39085,660.6134615,400,1.1,-0.05,,
Bordeaux,2012,232,13,35.5745,0.4339,767.4192308,400,1.1,-0.05,,
Bordeaux,2012,232,14,36.4185,0.3851,703.4076924,400,1.1,-0.05,,
Bordeaux,2012,232,15,38.392,0.32915,908.7480769,400,1.1,-0.05,,
Bordeaux,2012,232,16,38.038,0.3225,813.45,400,1.1,-0.05,,
Bordeaux,2012,232,17,37.481,0.331,625.3711539,400,1.1,-0.05,,
Bordeaux,2012,232,18,35.529,0.40325,502.0230769,400,1.1,-0.05,,
Bordeaux,2012,232,19,32.1865,0.45455,168.8394231,400,1.1,-0.05,,
Bordeaux,2012,232,20,30.2295,0.51,35.35019231,400,1.1,-0.05,,
Bordeaux,2012,232,21,28.852,0.5675,2.157692308,400,1.1,-0.05,,
Bordeaux,2012,232,22,27.75,0.63025,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,232,23,26.907,0.66965,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,233,0,26.0145,0.70465,0,400,1.1,-0.05,,
Bordeaux,2012,233,1,25.439,0.72255,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,233,2,24.968,0.71125,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,233,3,24.6875,0.71975,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,233,4,24.3625,0.7395,0,400,1.1,-0.05,,
Bordeaux,2012,233,5,23.9425,0.7567,0.4675,400,1.1,-0.05,,
Bordeaux,2012,233,6,23.409,0.7709,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,233,7,23.3215,0.7696,36.57288461,400,1.1,-0.05,,
Bordeaux,2012,233,8,25.576,0.66905,247.4513461,400,1.1,-0.05,,
Bordeaux,2012,233,9,29.696,0.52275,565.675,400,1.1,-0.05,,
Bordeaux,2012,233,10,31.8205,0.47325,523.6,400,1.1,-0.05,,
Bordeaux,2012,233,11,32.3525,0.4393,649.4653846,400,1.1,-0.05,,
Bordeaux,2012,233,12,34.8905,0.40295,728.5807692,400,1.1,-0.05,,
Bordeaux,2012,233,13,35.116,0.405,682.1903846,400,1.1,-0.05,,
Bordeaux,2012,233,14,35.519,0.40955,758.7884615,400,1.1,-0.05,,
Bordeaux,2012,233,15,37.269,0.35065,872.7865385,400,1.1,-0.05,,
Bordeaux,2012,233,16,37.5915,0.32325,781.4442308,400,1.1,-0.05,,
Bordeaux,2012,233,17,37.1615,0.3357,617.1,400,1.1,-0.05,,
Bordeaux,2012,233,18,35.058,0.38785,457.0711539,400,1.1,-0.05,,
Bordeaux,2012,233,19,31.92,0.46305,135.7907692,400,1.1,-0.05,,
Bordeaux,2012,233,20,29.676,0.49705,43.54942308,400,1.1,-0.05,,
Bordeaux,2012,233,21,28.737,0.5375,1.834038461,400,1.1,-0.05,,
Bordeaux,2012,233,22,27.591,0.60155,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,233,23,26.776,0.64315,0,400,1.1,-0.05,,
Bordeaux,2012,234,0,26.285,0.6714,0,400,1.1,-0.05,,
Bordeaux,2012,234,1,25.8625,0.6904,0.4675,400,1.1,-0.05,,
Bordeaux,2012,234,2,25.2195,0.7141,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,234,3,24.71,0.7388,0,400,1.1,-0.05,,
Bordeaux,2012,234,4,24.4095,0.74575,0,400,1.1,-0.05,,
Bordeaux,2012,234,5,24.146,0.75265,0,400,1.1,-0.05,,
Bordeaux,2012,234,6,23.841,0.75365,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,234,7,24.0085,0.76415,36.71673077,400,1.1,-0.05,,
Bordeaux,2012,234,8,25.8025,0.6991,200.3057692,400,1.1,-0.05,,
Bordeaux,2012,234,9,30.8415,0.56295,786.1192308,400,1.1,-0.05,,
Bordeaux,2012,234,10,34.456,0.491,644.7903846,400,1.1,-0.05,,
Bordeaux,2012,234,11,34.914,0.43395,709.8807692,400,1.1,-0.05,,
Bordeaux,2012,234,12,38.7885,0.34055,819.2038461,400,1.1,-0.05,,
Bordeaux,2012,234,13,40.4315,0.30415,862.3576924,400,1.1,-0.05,,
Bordeaux,2012,234,14,40.5155,0.3009,902.9942308,400,1.1,-0.05,,
Bordeaux,2012,234,15,39.663,0.3036,901.9153846,400,1.1,-0.05,,
Bordeaux,2012,234,16,39.2935,0.3009,811.2923077,400,1.1,-0.05,,
Bordeaux,2012,234,17,37.6175,0.3159,664.2096154,400,1.1,-0.05,,
Bordeaux,2012,234,18,34.4745,0.3605,568.5519231,400,1.1,-0.05,,
Bordeaux,2012,234,19,30.743,0.41695,153.1601924,400,1.1,-0.05,,
Bordeaux,2012,234,20,28.2075,0.4727,37.07634615,400,1.1,-0.05,,
Bordeaux,2012,234,21,26.92,0.496,3.128653846,400,1.1,-0.05,,
Bordeaux,2012,234,22,25.8945,0.51915,1.150769231,400,1.1,-0.05,,
Bordeaux,2012,234,23,25.2395,0.5451,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,235,0,24.8095,0.57595,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,235,1,24.3165,0.61375,0,400,1.1,-0.05,,
Bordeaux,2012,235,2,23.856,0.6425,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,235,3,23.486,0.6552,0.287692308,400,1.1,-0.05,,
Bordeaux,2012,235,4,23.162,0.6591,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,235,5,22.8,0.6774,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,235,6,22.356,0.70365,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,235,7,22.3525,0.7142,33.76788461,400,1.1,-0.05,,
Bordeaux,2012,235,8,25.353,0.58755,268.5248077,400,1.1,-0.05,,
Bordeaux,2012,235,9,29.0445,0.4634,961.9711539,400,1.1,-0.05,,
Bordeaux,2012,235,10,31.443,0.4382,624.6519231,400,1.1,-0.05,,
Bordeaux,2012,235,11,31.394,0.4185,705.925,400,1.1,-0.05,,
Bordeaux,2012,235,12,32.977,0.38115,816.6865385,400,1.1,-0.05,,
Bordeaux,2012,235,13,34.145,0.3413,879.2596154,400,1.1,-0.05,,
Bordeaux,2012,235,14,34.3615,0.3397,897.2403846,400,1.1,-0.05,,
Bordeaux,2012,235,15,34.1925,0.349,891.1269231,400,1.1,-0.05,,
Bordeaux,2012,235,16,33.942,0.35825,733.2557692,400,1.1,-0.05,,
Bordeaux,2012,235,17,33.4195,0.36285,660.6134615,400,1.1,-0.05,,
Bordeaux,2012,235,18,31.929,0.3672,465.3423077,400,1.1,-0.05,,
Bordeaux,2012,235,19,29.797,0.40065,153.2680769,400,1.1,-0.05,,
Bordeaux,2012,235,20,27.367,0.4276,37.79557692,400,1.1,-0.05,,
Bordeaux,2012,235,21,26.009,0.471,2.769038461,400,1.1,-0.05,,
Bordeaux,2012,235,22,25.797,0.4919,0,400,1.1,-0.05,,
Bordeaux,2012,235,23,25.5755,0.5003,0.143846154,400,1.1,-0.05,,
Bordeaux,2012,236,0,25.3295,0.44975,0,400,1.1,-0.05,,
Bordeaux,2012,236,1,24.877,0.4224,0,400,1.1,-0.05,,
Bordeaux,2012,236,2,24.553,0.4261,0,400,1.1,-0.05,,
Bordeaux,2012,236,3,24.147,0.4347,0,400,1.1,-0.05,,
Bordeaux,2012,236,4,23.7095,0.44885,0,400,1.1,-0.05,,
Bordeaux,2012,236,5,23.294,0.45975,0,400,1.1,-0.05,,
Bordeaux,2012,236,6,23.0215,0.4782,0,400,1.1,-0.05,,
Bordeaux,2012,236,7,22.9955,0.49215,31.35846154,400,1.1,-0.05,,
Bordeaux,2012,236,8,24.6105,0.47385,244.7542308,400,1.1,-0.05,,
Bordeaux,2012,236,9,27.399,0.4273,730.0192308,400,1.1,-0.05,,
