station,year,day,hour,temp,rh,totalRadiation,CO2,wind,soilWater_potential,soilWater_content,rainfall
15876,2022,343,8,17.4,0.763,626.1,400,4.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,9,17.8,0.748,932.8,400,5.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,10,18,0.751,856.1,400,6.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,11,18.4,0.753,1712.2,400,8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,12,18.3,0.789,1622.8,400,8.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,13,18.2,0.784,1852.8,400,7.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,14,18.9,0.774,1801.7,400,7.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,15,18.6,0.796,1111.7,400,7.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,16,18.5,0.807,626.1,400,7.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,17,18.4,0.815,332.2,400,7.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,18,18.5,0.817,230,400,7.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,19,18.4,0.827,370.6,400,7.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,20,18.1,0.841,38.3,400,6.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,21,18.1,0.844,0,400,5.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,22,17.9,0.838,0,400,5.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,343,23,18,0.836,0,400,4.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,0,17.9,0.847,0,400,5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,1,17.8,0.859,0,400,4.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,2,17.8,0.869,0,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,3,17.9,0.863,0,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,4,18.1,0.859,0,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,5,18,0.848,12.8,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,6,18.5,0.841,345,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,7,18.8,0.829,153.3,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,8,18.8,0.846,230,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,9,19.2,0.857,460,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,344,10,19.9,0.842,1367.2,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,11,21.4,0.791,1610,400,3.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,12,21.9,0.773,1443.9,400,3.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,13,22.4,0.76,1086.1,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,14,21.3,0.832,1124.4,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",8
15876,2022,344,15,22.1,0.813,2862.2,400,2.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,16,21.3,0.807,702.8,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",8
15876,2022,344,17,20.4,0.852,945.6,400,3.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,18,20.3,0.847,511.1,400,3.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,19,20.4,0.837,178.9,400,3.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,20,19.9,0.826,12.8,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,21,18.9,0.83,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,22,18.2,0.837,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,344,23,18.2,0.856,0,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,0,18.2,0.869,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,1,17.8,0.877,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,2,17.5,0.884,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,3,17.3,0.89,0,400,0.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,4,17.4,0.89,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,345,5,17.4,0.895,0,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,6,17.4,0.899,102.2,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,345,7,17.9,0.899,498.3,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,8,19.7,0.858,1533.3,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,9,20.9,0.811,1137.2,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,10,22,0.785,2351.1,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,11,21.5,0.791,2504.4,400,4.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,12,22.1,0.767,3143.3,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,13,22.5,0.748,1852.8,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,14,22.4,0.748,2210.6,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,15,21.7,0.808,830.6,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",3
15876,2022,345,16,21.1,0.849,613.3,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,17,21.1,0.848,702.8,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,18,21.3,0.827,281.1,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,19,20.3,0.83,166.1,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,20,19.4,0.846,25.6,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,21,18.3,0.867,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,22,17.9,0.886,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,345,23,17.3,0.889,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,0,16.1,0.886,0,400,0.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,1,15.4,0.89,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,2,14.8,0.898,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,3,14.6,0.904,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,4,14.1,0.905,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,5,13.6,0.902,12.8,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,6,13.7,0.909,421.7,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,7,15.5,0.866,1367.2,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,8,18,0.764,2312.8,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,9,20.4,0.668,3066.7,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,10,21.9,0.62,3884.4,400,3.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,11,22.2,0.687,4497.8,400,4.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,12,22.4,0.69,4906.7,400,4.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,13,23.1,0.654,4817.2,400,4.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,14,23.2,0.649,4293.3,400,5.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,15,22.7,0.666,4101.7,400,6.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,16,22.2,0.643,2887.8,400,6.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,17,22.4,0.628,2389.4,400,5.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,18,21.3,0.663,1047.8,400,4.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,19,20.3,0.7,523.9,400,3.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,20,18.7,0.746,38.3,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,21,17.4,0.813,12.8,400,0.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,22,17.9,0.815,12.8,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,346,23,18.2,0.816,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,0,17.8,0.819,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,1,16.3,0.827,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,2,15.1,0.846,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,3,14.4,0.867,0,400,0,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,4,14.4,0.881,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,5,14.6,0.871,12.8,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,6,15.3,0.85,127.8,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,7,16.3,0.828,332.2,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,8,17.4,0.817,587.8,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,9,18.2,0.824,549.4,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,347,10,18.6,0.832,1686.7,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,11,20.1,0.805,2095.6,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,12,21.8,0.762,3628.9,400,2.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,13,21.9,0.751,3513.9,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,14,22,0.759,3015.6,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,15,21.2,0.776,2018.9,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,16,20.7,0.79,2478.9,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,17,20.4,0.81,1111.7,400,5.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,18,20.3,0.831,715.6,400,3.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,19,20.1,0.837,268.3,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,20,19.9,0.841,12.8,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,21,19.4,0.848,0,400,3.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,22,18.9,0.855,0,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,347,23,18.4,0.848,0,400,3.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,0,17.9,0.846,0,400,2.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,1,17.5,0.863,0,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,2,17.4,0.861,0,400,2.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,3,16.5,0.851,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,4,16,0.875,0,400,2.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,5,16.8,0.892,12.8,400,3.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,6,17.5,0.88,332.2,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,7,19,0.82,753.9,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,8,19.2,0.845,907.2,400,4.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,9,19.7,0.833,1265,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,10,19.5,0.838,817.8,400,4.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,11,19.6,0.834,1175.6,400,5.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,12,19.7,0.848,1035,400,5.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,13,19.1,0.88,1060.6,400,4.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,348,14,19.3,0.879,1150,400,5.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,15,19.6,0.864,1022.2,400,5.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,16,19.6,0.859,741.1,400,6.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,17,19.2,0.865,319.4,400,5.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,18,19,0.867,191.7,400,6.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,19,18.6,0.881,76.7,400,6.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,348,20,18.3,0.892,0,400,5.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,348,21,18.1,0.894,0,400,4.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,348,22,18.1,0.89,0,400,4.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,348,23,18.1,0.883,0,400,5.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,0,18,0.882,0,400,4.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,1,17.9,0.879,0,400,4.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,2,17.9,0.888,0,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,3,17.9,0.893,0,400,5.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,4,17.8,0.895,0,400,6.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",2
15876,2022,349,5,17.8,0.896,0,400,5.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",2
15876,2022,349,6,17.8,0.894,63.9,400,5.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,349,7,17.9,0.89,230,400,6.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,349,8,18.1,0.888,460,400,6.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,349,9,18.7,0.868,1277.8,400,6.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,10,19.1,0.86,1558.9,400,7.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,11,19.3,0.872,1507.8,400,7.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,12,19.5,0.855,2006.1,400,7.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,13,19.9,0.836,1392.8,400,7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,14,19.5,0.851,1354.4,400,6.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,15,19.1,0.868,1111.7,400,6.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,349,16,18.8,0.904,907.2,400,6.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,349,17,18.9,0.909,945.6,400,6.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,18,18.7,0.908,549.4,400,6.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,19,18,0.914,140.6,400,5.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",2
15876,2022,349,20,17.7,0.913,38.3,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,21,17.9,0.912,0,400,5.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,22,18,0.914,0,400,5.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,349,23,18.1,0.908,0,400,4.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,0,18.1,0.902,0,400,3.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,1,18,0.903,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,2,17.8,0.903,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,3,17.7,0.906,0,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,4,17.4,0.902,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,5,16.9,0.905,12.8,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,6,17.7,0.917,332.2,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,7,18.8,0.913,1162.8,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,8,20.2,0.832,2274.4,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,9,21.4,0.791,2517.2,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,10,21.5,0.787,1967.8,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,11,21.8,0.793,1942.2,400,3.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,12,21.9,0.797,1661.1,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,13,22.9,0.793,3437.2,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,14,24.1,0.775,4459.4,400,5.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,15,24.3,0.776,3910,400,5.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,16,24.4,0.765,3117.8,400,5.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,17,24,0.767,2312.8,400,5.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,18,23.5,0.77,1367.2,400,5.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,19,22.8,0.792,383.3,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,20,21.6,0.833,25.6,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,21,21,0.85,0,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,22,20.5,0.867,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,350,23,20.4,0.877,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,0,20.4,0.881,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,1,19.9,0.868,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,2,19.6,0.884,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,3,19.4,0.892,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,4,19.3,0.898,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,5,19.1,0.899,0,400,0.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,6,19.2,0.902,153.3,400,0.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,7,20.1,0.902,306.7,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,8,20.9,0.886,690,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,9,22,0.844,753.9,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,10,22.8,0.814,1060.6,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,11,24.5,0.794,2044.4,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,12,25.9,0.737,2760,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,13,24.8,0.748,1098.9,400,3.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,14,23.9,0.772,1482.2,400,3.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,15,25.1,0.732,1865.6,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,16,23.5,0.764,511.1,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,17,21.9,0.838,230,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,351,18,21,0.872,191.7,400,2.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,351,19,20.3,0.878,102.2,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,351,20,19.9,0.881,12.8,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,21,19.7,0.881,0,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,22,19.5,0.886,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,351,23,19.2,0.889,0,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,352,0,18.9,0.887,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,352,1,18.8,0.892,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
