age_d;age_h;psi_x;Cpm;T;H_a;rho
66;4;-1.31067634074992;0.25690101798366;14.5;94.5;39.7919889182112
66;5;-1.3106735802342;0.254500793422037;13.8;95.7;39.7381370491174
66;6;-1.31878744486407;0.25199653190474;13.4;96.3;39.6844465147477
66;7;-3.66066239676137;0.23454100619068;14.6;93.8;39.6309168919138
66;8;-4.11905754183402;0.294927767573507;17.1;85.4;39.5775477581548
66;9;-5.50813822754189;0.34419720376306;20.5;74.3;39.5243386917387
66;10;-5.4311771445034;0.333932617612557;22.8;68.1;39.4712892716635
66;11;-6.22314894918062;0.335798824032622;23.8;64.4;39.4183990776586
66;12;-6.58126718254726;0.332272644116941;25;57.3;39.3656676901861
66;13;-7.34880993121131;0.33974471105027;25.2;52.5;39.3130946904419
66;14;-6.9683629057218;0.345574385368739;24.8;62.9;39.260679660357
66;15;-8.82285813778024;0.362907965527514;25;63.3;39.2084221825987
66;16;-8.34924878964814;0.368150551805633;25.1;65.2;39.1563218405719
66;17;-6.79546943316787;0.366369887226237;24.8;68;39.1043782184198
66;18;-6.0657269721418;0.361035745866543;24.4;65.9;39.0525909010257
66;19;-4.60068942607403;0.347124440715535;23.8;66.5;39.0009594740135
66;20;-3.74605813032042;0.316838963646308;22.2;73.4;38.9494835237494
66;21;-3.62959458370386;0.297349252749172;20.5;81.6;38.8981626373424
66;22;-1.075816697616;0.289628620968514;19.9;83.1;38.8469964026454
66;23;-1.07723329246447;0.282403848656322;19.8;79.3;38.7959844082569
66;24;-1.05967132514602;0.275882218717675;19.2;79.3;38.7451262435211
67;1;-1.06314502004427;0.269915897265824;18.4;80.4;38.6944214985295
67;2;-1.07580171936498;0.265300090422494;17.9;78;38.6438697641218
67;3;-1.07579829443722;0.261720942497822;17.6;79.3;38.5934706318863
67;4;-1.09302595018974;0.258707182539676;17.3;80.5;38.5432236941617
67;5;-1.10992074477372;0.255803924222835;16.8;76.9;38.4931285440375
67;6;-1.11513671163344;0.25322326487886;16.4;76.5;38.4431847753548
67;7;-3.59824857404556;0.232812444855035;16.4;77.3;38.3933919827073
67;8;-3.89635521654068;0.284615425370758;16.8;76.4;38.3437497614424
67;9;-4.35797665190496;0.327527079775681;18;71.9;38.2942577076616
67;10;-4.1528563473035;0.312518773507105;18.7;67.8;38.2449154182218
67;11;-5.05282961412588;0.318176213447405;20.2;60.2;38.1957224907355
67;12;-5.31848117337599;0.317377742086504;20.9;59.2;38.146678523572
67;13;-5.26927076506499;0.32418291957111;21.1;61.7;38.0977831158581
67;14;-6.4337156644734;0.334595424676567;22;57;38.0490358674788
67;15;-6.28961126481578;0.338404871114399;22;56.8;38.0004363790779
67;16;-5.9873570442074;0.337404700480668;22.4;56.5;37.951984252059
67;17;-5.05969107862811;0.330316420884576;21.8;62.1;37.9036790885856
67;18;-4.18690685806691;0.315627514106846;20;67.9;37.8555204915827
67;19;-3.79611907395991;0.285527597641603;18.8;72.1;37.8075080647363
67;20;-3.68579038912343;0.264428183898721;18;75;37.7596414124951
67;21;-3.66278812100324;0.265947424782204;17.4;75.2;37.7119201400703
67;22;-1.19323764108544;0.261500371099941;17.1;76.2;37.6643438534368
67;23;-1.18618902502565;0.257897061137994;16.9;78.5;37.6169121593333
67;24;-1.17978006092858;0.254767120773582;16.3;83;37.5696246652631
68;1;-1.17977696905423;0.250661442985398;15;88.8;37.5224809794945
68;2;-1.17977415110102;0.24739294177308;14;93.1;37.4754807110617
68;3;-1.17169065335371;0.247263243986485;14.7;92;37.4286234697647
68;4;-1.12484637382886;0.24684925985507;15.3;90.1;37.3819088661703
68;5;-1.08787014299349;0.246032080779781;15.3;90.7;37.3353365116123
68;6;-1.0735784122375;0.245036635236695;15.2;90.5;37.288906018192
68;7;-3.43504777409507;0.226427331140047;15.6;89.4;37.2426169987789
68;8;-3.69289362452066;0.287693902458951;16.9;85.6;37.1964690670105
68;9;-4.09821467912028;0.334511241082075;18.8;80.4;37.1504618372935
68;10;-4.52065338009246;0.326919562563407;20.6;72.3;37.1045949248035
68;11;-5.57202764719813;0.324534445147526;22.5;62.3;37.0588679454858
68;12;-5.82431551889199;0.325100534997863;23.6;61.9;37.0132805160555
68;13;-5.82243097020083;0.332637034623321;23.1;68.6;36.967832253998
68;14;-7.75798699404888;0.347453415678338;24.6;60;36.9225227775695
68;15;-7.72151410457625;0.35337388629276;24.4;60.1;36.8773517057967
68;16;-6.82368453691273;0.35502889830628;23.5;63.2;36.8323186584778
68;17;-7.0783129045261;0.357895290652437;23.4;60.3;36.7874232561823
68;18;-5.1852965338636;0.3458288018914;23.1;65.2;36.7426651202513
68;19;-5.00769636888797;0.341850409928825;23;63.7;36.6980438727982
68;20;-3.88280168101999;0.31423119279536;22.3;64.9;36.6535591367083
68;21;-3.61223571441438;0.280802382631916;20.7;73.8;36.6092105356394
68;22;-3.58530811908196;0.278698408340497;18.6;84.2;36.5649976940221
68;23;-1.12857032455345;0.27071292577467;17.5;87.2;36.5209202370594
68;24;-1.12856701819552;0.263664255990049;16.5;88.5;36.4769777907276
69;1;-1.14007193649888;0.257157183347852;15.4;89.2;36.4331699817761
69;2;-1.14505354785934;0.251735650696447;13.8;93.1;36.3894964377275
69;3;-1.14839159167175;0.247095836019744;12.7;95.1;36.3459567868777
69;4;-1.15962732545076;0.243721095716185;11.8;96.2;36.3025506582962
69;5;-1.132371438418;0.241144395386689;11.1;96.8;36.2592776818263
69;6;-1.11347061806787;0.238779055083566;10.9;97.5;36.2161374880846
69;7;-3.3752031340583;0.22489549500561;12.3;96.6;36.1731297084618
69;8;-3.67201317966954;0.280197256824851;16.5;84.5;36.1302539751223
69;9;-5.13598804909641;0.332515593715955;20.5;62.7;36.0875099210043
69;10;-5.46440298428189;0.324750923384915;22.8;56.3;36.0448971798201
69;11;-6.72337470210757;0.328060847833788;25.2;51.5;36.0024153860557
69;12;-6.12607471061552;0.318730008523902;26.2;49.4;35.9600641749711
69;13;-7.46298245813967;0.332018640630285;27;46.3;35.9178431826002
69;14;-7.5404667907969;0.335409392604964;27.1;44.6;35.8757520457507
69;15;-7.91802843281744;0.343220963682935;27.1;49.3;35.8337904020044
69;16;-5.77454262220338;0.331996075577838;26.5;54.1;35.7919578897165
69;17;-4.09790954174616;0.313557017247831;25.4;60.8;35.7502541480163
69;18;-4.0633587013843;0.308035499796378;24;65.1;35.7086788168064
69;19;-4.00707494290602;0.3004174227504;23.9;61.6;35.6672315367633
69;20;-3.79480180223418;0.279855665592988;23.3;62.8;35.6259119493367
69;21;-3.68096282581517;0.269814170096825;22.1;66.9;35.5847196967497
69;22;-1.10045278615357;0.263382642287628;20.5;76;35.5436544219987
69;23;-1.06989695725853;0.257894727381431;19.1;82.6;35.5027157688531
69;24;-1.08411247036524;0.254025959492014;18.5;83.8;35.4619033818553
70;1;-1.08410905047368;0.251009246009915;18;86.5;35.4212169063203
70;2;-1.094954324743;0.249520449336787;17.8;88;35.3806559883358
70;3;-1.10596044177264;0.246535211374765;17.3;91.4;35.3402202747618
70;4;-1.11338753873989;0.244618072038903;17;92;35.2999094132306
70;5;-1.1284661646288;0.242875647715566;16.6;92.7;35.2597230521464
70;6;-1.12466480335347;0.240969706726814;16;94.4;35.2196608406853
70;7;-3.51485246106702;0.222376920940768;16.8;93.1;35.1797224287945
70;8;-3.73796719222879;0.268287815242508;19.4;84.5;35.1399074671931
70;9;-4.05818471731097;0.305720496078095;22;76.8;35.1002156073706
70;10;-4.02022022995856;0.300041549636811;23.2;71.1;35.0606465015876
70;11;-4.31344286585868;0.306075970924555;23.5;70.8;35.021199802875
70;12;-5.88520417625725;0.313348198705186;25;63.9;34.9818751650339
70;13;-7.30128735546546;0.328095445698372;26.4;58.9;34.9426722426353
70;14;-8.58120008614634;0.341720211050675;26.6;56.9;34.9035906910198
70;15;-8.46703613009151;0.347448742759541;26;57.2;34.864630166297
70;16;-8.53409319282493;0.353352446900347;25.8;58;34.8257903253455
70;17;-5.63503583803466;0.337151176818515;24.4;64.7;34.7870708258124
70;18;-3.84833627405906;0.300217704478482;22.7;72.3;34.7484713261131
70;19;-3.95639295869135;0.309205876187664;21.6;79.7;34.7099914854306
70;20;-3.5786040510017;0.273464271091903;20.6;84;34.6716309637155
70;21;-3.55949166812284;0.26693616359359;18.4;95.1;34.6333894216852
70;22;-1.0733386990863;0.261258032910864;18.2;96.2;34.595266520824
70;23;-1.07333529665272;0.256171690606843;18;96.6;34.5572619233823
70;24;-1.01237420612858;0.252757946496078;18.1;96.8;34.5193752923761
71;1;-1.01237088864707;0.249419731677005;18;97.3;34.4816062915872
71;2;-1.00913494571922;0.247003597120681;17.9;97.9;34.4439545855619
71;3;-1.00913172634617;0.244924136021826;17.7;97.7;34.4064198396112
71;4;-1.02215387049853;0.242284489453266;17.2;97.7;34.3690017198101
71;5;-1.02215081122108;0.240966340024602;16.9;98.2;34.3316998929971
71;6;-1.02214777608785;0.239967663525682;17;97.2;34.2945140267736
71;7;-3.38133268345791;0.218991595940544;15.7;92.5;34.257443789504
71;8;-3.57029575646477;0.265050893787268;16.1;89.2;34.2204888503143
71;9;-3.90279342105826;0.321127271310811;17.1;83.8;34.1836488790923
71;10;-3.89515511418573;0.308178845339573;18.5;78.3;34.1469235464868
71;11;-4.01935516109022;0.305123649733163;19.2;74.5;34.1103125239072
71;12;-3.88504969510139;0.297153683579338;19.4;73;34.0738154835228
71;13;-3.92477700345448;0.302054548925033;19.3;73.9;34.0374320982623
71;14;-4.03871903598054;0.312523238485355;18.6;78;34.0011620418134
71;15;-3.93833675365887;0.305970914181775;19;75.1;33.9650049886219
71;16;-3.75241146811179;0.28502360395287;18.3;74.6;33.9289606138916
71;17;-3.8303031027602;0.288302832294193;18.1;73;33.8930285935833
71;18;-3.7355171699222;0.278849711815042;17.9;73.4;33.8572086044144
71;19;-3.58311599189616;0.256704304447322;17.3;73.6;33.8215003238583
71;20;-3.49149928143069;0.240112163144251;16.1;82.3;33.7859034301438
71;21;-3.48686371583952;0.243012348478905;15.1;90.8;33.7504176022544
71;22;-1.0743482155851;0.240250004682165;14.8;93.8;33.7150425199277
71;23;-1.06084510390627;0.237395090248818;14.3;93.5;33.6797778636549
71;24;-1.04056749877201;0.235687753003366;14.1;95.9;33.64462331468
72;1;-1.0435614669484;0.233960239123331;13.7;97.1;33.6095785549991
72;2;-1.03658776430403;0.232988295769919;13.7;97.1;33.57464326736
72;3;-1.04522706904881;0.232064417587829;13.7;96.9;33.5398171352614
72;4;-1.04522471517849;0.231429736874553;13.6;97.2;33.5050998429521
72;5;-1.0485753044358;0.230649563783962;13.4;97.1;33.4704910754305
72;6;-1.05668699462075;0.228384212655213;12.3;97.7;33.4359905184437
72;7;-3.39970909689106;0.213993349621575;12.6;98.8;33.4015978584873
72;8;-3.63701135036821;0.259608679711107;14.4;96.5;33.367312782804
72;9;-3.8988391402129;0.308049940906447;16.5;86.1;33.3331349793834
72;10;-3.9883744623245;0.306066146613874;17.9;82.3;33.299064136961
72;11;-4.17210855453628;0.306053978944451;18.9;79.4;33.2650999450178
72;12;-4.8797353933607;0.308299648733298;19.9;76;33.2312420937791
72;13;-5.64215919135338;0.320744845064842;20.6;75.2;33.1974902742142
72;14;-6.20034589863695;0.331480486011733;21.2;74.6;33.1638441780354
72;15;-6.47888024364773;0.339540397068197;21.5;73.2;33.1303034976973
72;16;-6.91958533926304;0.348130704039321;22.1;71.8;33.0968679263962
72;17;-5.87175999592771;0.343850695930404;22.3;70.8;33.0635371580689
72;18;-3.97757284924599;0.315966820446574;21.1;71.7;33.0303108873925
72;19;-3.95175220076855;0.310507547457065;20.8;72.2;32.9971888097831
72;20;-3.59272778978825;0.275392890758901;20;77.6;32.9641706213954
72;21;-3.56220346252494;0.268138363103878;19;80.1;32.9312560191217
72;22;-1.15642079818405;0.261716356247592;18.8;84.5;32.898444700591
72;23;-1.15641746758383;0.254579961619969;18.1;85.7;32.8657363641686
72;24;-1.16914064085191;0.248267158474729;16.9;90.6;32.8331307089547
73;1;-1.17774768573469;0.242956009571194;15.4;91.2;32.8006274347842
73;2;-1.18208821961447;0.237703082420661;13.9;90.9;32.7682262422253
73;3;-1.17774270743332;0.234671439219773;12.6;93.6;32.735926832579
73;4;-1.17774053473189;0.231128144200207;11.9;93.5;32.7037289078784
73;5;-1.18315836699461;0.228813364710614;11.3;94.2;32.6716321708873
73;6;-1.16065963984538;0.227080765409231;10.9;94.3;32.6396363250999
73;7;-3.34347884429684;0.213879245953514;11.8;93.2;32.6077410747396
73;8;-3.61631060472109;0.272510752722016;14.5;84;32.5759461247585
73;9;-4.06279514969492;0.318349447910427;17.3;76.6;32.544251180836
73;10;-4.52483870783006;0.309944576501562;19.6;67.4;32.5126559493784
73;11;-5.04531772343781;0.306223427943512;21.3;62.1;32.4811601375177
73;12;-5.37863926136883;0.304710729025429;22.2;59.9;32.449763453111
73;13;-6.24222402993716;0.317497558056028;22;60.7;32.4184656047392
73;14;-7.03759135942296;0.328575542263313;22;59.5;32.3872663017066
73;15;-7.57201050945028;0.337701734466598;22.5;58;32.3561652540397
73;16;-7.1849278530249;0.340532270209033;22.5;56.9;32.3251621724861
73;17;-6.89849902379238;0.342614160943999;22.2;57.8;32.2942567685141
73;18;-5.88823261442623;0.336108611278716;21.8;60.5;32.2634487543113
73;19;-4.49102763748243;0.322707273439462;21.2;64.2;32.232737842784
73;20;-3.76836837619221;0.29414769630159;20.4;70;32.2021237475561
73;21;-3.64761940608101;0.271195189551693;18.7;80.1;32.171606182968
73;22;-1.20414884326477;0.261761097215241;17.3;88.2;32.1411848640761
73;23;-1.1999162800632;0.254027650009192;16.5;91.3;32.1108595066516
73;24;-1.21312683325896;0.247727189257492;15.6;94.2;32.0806298271793
74;1;-1.22320507631395;0.242936435917966;15;94.7;32.0504955428572
74;2;-1.23687601169165;0.238547719285995;14.2;95.8;32.020456371595
74;3;-1.24660590570264;0.227688247662456;13.7;97;31.9905120320135
74;4;-1.25931484826788;0.225005716690016;13.3;97.8;31.9606622434434
74;5;-1.27225101017488;0.223473569053739;13.3;98.1;31.9309067259245
74;6;-1.27224894270573;0.220845096293383;12.4;97;31.9012452002045
74;7;-3.48362639162356;0.20557182856562;12.7;96.7;31.8716773877383
74;8;-3.76854593745854;0.262474305092008;15;88.8;31.8422030106868
74;9;-4.44799461722773;0.31691166559381;17.9;79.4;31.812821791916
74;10;-5.13929559493412;0.307126404810919;21.1;64.3;31.7835334549957
74;11;-5.92846129207005;0.306434247189319;22.9;61.3;31.7543377241991
74;12;-5.88197154133026;0.304890771967699;23.9;64.3;31.7252343245014
74;13;-7.00750744424484;0.318775698507031;24.3;61.8;31.6962229815785
74;14;-7.87606209869586;0.328654741472731;24.3;57.7;31.6673034218068
74;15;-8.25867551726383;0.337304631181435;24.2;58.3;31.6384753722613
74;16;-8.15945703190957;0.341696477946347;24.1;55.8;31.6097385607152
74;17;-7.4942883212368;0.340458994691298;23.8;56.6;31.5810927156385
74;18;-6.68132079710606;0.334140292357716;23.4;56.2;31.5525375661973
74;19;-5.27670128499628;0.320921256320289;22.8;58.5;31.5240728422523
74;20;-4.05478929500622;0.289764008829303;21.5;62.7;31.4956982743583
74;21;-3.90555643625478;0.26692409127026;19.7;77.8;31.4674135937626
74;22;-1.49177863848839;0.25672854536473;17.8;86.7;31.4392185324046
74;23;-1.4864436045371;0.24874726659785;16.8;90.2;31.411112822914
74;24;-1.48999126327955;0.242029990707491;15.9;91.1;31.3830961986104
75;1;-1.49714225310351;0.236159524193527;15.1;94.2;31.3551683935019
75;2;-1.50800373122175;0.232167007317122;14.8;94.6;31.3273291422839
75;3;-1.50800142567435;0.227996856898852;13.9;95.4;31.2995781803386
75;4;-1.46035455725277;0.224120507625805;13;96.5;31.2719152437333
75;5;-1.43917916154269;0.221269620560234;12.4;97.5;31.2443400692196
75;6;-1.41194384542773;0.218777654741431;11.9;97.9;31.2168523942324
75;7;-3.52029737571706;0.204172057546408;12.7;98.2;31.1894519568887
75;8;-3.71410471089059;0.257415226934064;15.2;92.2;31.1621384959866
75;9;-4.05648110214793;0.311668781576976;18.1;83.5;31.1349117510041
75;10;-4.23656029457918;0.305085292721705;21.2;76.4;31.107771462098
75;11;-5.02189217800417;0.303904613973417;22.3;69.9;31.0807173701029
75;12;-5.49105860146089;0.305343935483964;23;66.3;31.0537492165303
75;13;-6.4254658104449;0.316850396784507;23.5;62.9;31.026866743567
75;14;-7.30079855890677;0.32894592936682;23.8;60.3;31.0000696940744
75;15;-7.60260497726821;0.335960561734111;24.1;57.5;30.9733578115872
75;16;-7.45167938593243;0.343011111732314;24;60.4;30.9467308403123
75;17;-6.41798844896982;0.339995853656232;23.6;63.8;30.9201885251281
75;18;-5.88831966925497;0.33566804169755;23.1;64;30.8937306115825
75;19;-4.75924943777642;0.321752758185448;22.4;65.7;30.8673568458927
75;20;-3.79640313838332;0.285394012750191;21;75.4;30.8410669749436
75;21;-3.72223103141715;0.266338613906737;19.3;84;30.8148607462867
75;22;-1.46247330318847;0.257526197161766;18.6;87.3;30.788737908139
75;23;-1.48020510898119;0.250734020317938;18.4;88.9;30.7626982093821
75;24;-1.48590602023337;0.244493487271034;17.8;90.5;30.7367413995607
76;1;-1.4872650865469;0.237878001639553;16.5;93.4;30.7108672288817
76;2;-1.49549380075981;0.232125421341393;15.6;96;30.6850754482131
76;3;-1.49872062127477;0.229142947740373;15.7;96.7;30.6593658090827
76;4;-1.48907807217998;0.226770254834455;15.9;94;30.6337380636769
76;5;-1.47331978285023;0.223553016888498;14.6;95.5;30.60819196484
76;6;-1.44293530032952;0.220160471795567;13.7;97.4;30.5827272660724
76;7;-3.49783452883334;0.203971282927973;14.8;98.5;30.55734372153
76;8;-3.66371916268945;0.252140632783883;15.9;98.6;30.5320410860227
76;9;-3.93276715806486;0.309350064695593;18.6;92.1;30.5068191150136
76;10;-4.09538802013173;0.302862452863224;21.1;75.5;30.4816775646175
76;11;-5.02221876577057;0.300328078944245;22.3;65.3;30.4566161915998
76;12;-5.40325630276897;0.300438693357823;23;63;30.4316347533754
76;13;-6.36146627025626;0.313083309902496;23.4;58.1;30.4067330080079
76;14;-7.40840124102813;0.326942697416342;23.6;55.5;30.3819107142077
76;15;-7.72420357442002;0.334230271259185;24.1;53.9;30.3571676313313
76;16;-7.9899258358338;0.339015065201143;24.3;48.9;30.3325035193801
76;17;-7.28833525661337;0.338915803196322;23.8;53.6;30.3079181389994
76;18;-5.82832014942567;0.331022911182736;23.1;63.2;30.2834112514767
76;19;-4.58896191502003;0.319376648894927;22.1;67.5;30.2589826187409
76;20;-3.91978539467502;0.287631760562519;21.3;72.2;30.2346320033613
76;21;-3.76379415786779;0.253726784931162;19.5;79.4;30.2103591685458
76;22;-3.755632420135;0.252058999812973;17.5;86.8;30.1861638781405
76;23;-1.66112662512782;0.244175048424976;16.3;90.6;30.162045896628
76;24;-1.65374500535201;0.236255526613791;14.9;93;30.1380049891262
77;1;-1.66112205842982;0.230139408340602;13.8;94.9;30.1140409213874
77;2;-1.6691010976206;0.225355134623432;12.9;96.5;30.0901534597971
77;3;-1.68811795559582;0.22168366867062;12.5;97.5;30.0663423713724
77;4;-1.69923868708352;0.21866240624454;11.7;97.6;30.0426074237614
77;5;-1.69643881613352;0.215612925926939;11.5;98.2;30.0189483852415
77;6;-1.70203005869726;0.214064968051945;11.6;98.9;29.9953650247185
77;7;-3.67992131438108;0.200025442463117;11.9;99.5;29.9718571117255
77;8;-3.90985663654503;0.248024179855793;13.3;99.9;29.9484244164212
77;9;-4.21249723539609;0.303552042719572;16.3;95.3;29.9250667095893
77;10;-4.48271458243408;0.300774713831471;20.1;74.5;29.9017837626371
77;11;-5.30252931428108;0.29788889147359;21.4;65.2;29.878575347594
77;12;-5.49508937745732;0.294635667970186;22.1;60.5;29.8554412371107
77;13;-6.54442574593013;0.313454717113181;22.5;60.4;29.8323812044579
77;14;-7.09251679881748;0.324228765358504;22.9;61.1;29.809395023525
77;15;-7.51424765470671;0.333186309420124;23.4;59.5;29.7864824688188
77;16;-7.67128660929765;0.339910247872155;23.7;59;29.7636433154626
77;17;-6.89375502536773;0.337369229102192;23.5;60.3;29.7408773391949
77;18;-6.1101451626017;0.331386378884031;23.2;62.6;29.7181843163681
77;19;-4.85958857861141;0.318936793858225;22.6;66.4;29.6955640239471
77;20;-4.10455827304131;0.286501544898905;21.6;72.1;29.6730162395085
77;21;-4.00647515964764;0.263369845177507;19.5;82.6;29.6505407412394
77;22;-1.88927411878518;0.254135243932501;18.8;87.2;29.6281373079356
77;23;-1.89995846308016;0.246860942436573;18.5;88.7;29.605805719001
77;24;-1.89995585623827;0.240720617458189;18.2;90.8;29.5835457544462
78;1;-1.89727243771492;0.236167054187711;17.9;93.1;29.5613571948873
78;2;-1.89462378813928;0.232673647686804;18.1;92.8;29.5392398215445
78;3;-1.89154819319436;0.227695822537941;16.9;95.3;29.517193416241
78;4;-1.86756891398396;0.224609638241993;16.3;96.6;29.4952177614021
78;5;-1.84734516050731;0.221362015583635;15.9;96.7;29.4733126400535
78;6;-1.82835093036788;0.217970931337955;14.8;96.8;29.4514778358203
78;7;-3.66858479847841;0.200452658754545;15.4;98.3;29.4297131329258
78;8;-3.8888420106101;0.254763717583085;17.8;93.8;29.4080183161903
78;9;-4.12803924333586;0.306013837705649;20.4;84.5;29.3863931710297
78;10;-4.30843236069486;0.300572997452536;22.1;77.2;29.3648374834546
78;11;-5.22016280331699;0.301362831083289;23.8;71.6;29.3433510400688
78;12;-5.36859251237344;0.302155529471172;24.6;71.2;29.3219336280683
78;13;-6.21252019754388;0.318406216569049;24.8;72.2;29.3005850352396
78;14;-6.68601303513197;0.330112410473653;24.9;70.7;29.2793050499593
78;15;-6.71560050559666;0.33583280863796;25;70.2;29.2580934611921
78;16;-6.92875024342084;0.343751398504207;25.1;70.4;29.2369500584901
78;17;-6.96430157752882;0.346336575851805;25.6;67.3;29.2158746319913
78;18;-5.93130853594262;0.33676911481525;25.2;67.5;29.1948669724183
78;19;-4.5128276801764;0.319520391328238;23.7;72.2;29.1739268710775
78;20;-4.04049324804259;0.290622838748383;22.1;77.5;29.1530541198574
78;21;-3.95134936215769;0.26847409433852;21.3;82.5;29.1322485112277
78;22;-1.99379772895033;0.259314154348112;20.7;84;29.1115098382378
78;23;-2.00370015349231;0.251352979488191;20.3;83.8;29.090837894516
78;24;-2.00369749986632;0.244520435967707;19.7;84.4;29.0702324742678
79;1;-1.99817055017566;0.23878001000261;19.2;84.3;29.0496933722749
79;2;-2.00369245777654;0.23394849896431;18.7;85.8;29.0292203838941
79;3;-1.987277670546;0.230279356241226;18.6;84.6;29.0088133050558
79;4;-1.98324685573537;0.227347442244573;18.4;86.5;28.988471932263
79;5;-1.95975535715938;0.224920870829596;18.3;86.1;28.96819606259
79;6;-1.96510882082194;0.222926631783244;18.3;83;28.947985493681
79;7;-1.9712947626693;0.22125673251391;18.2;81.6;28.9278400237492
79;8;-3.85293780442556;0.200619955051486;18.5;81.3;28.9077594515755
79;9;-4.05743330031882;0.249044060351456;19.1;79;28.8877435765069
79;10;-4.44705004280665;0.284353623775708;21.3;71.9;28.8677921984558
79;11;-4.29184762337689;0.281380304537696;22;69.2;28.8479051178985
79;12;-4.28379046070102;0.282206958795504;21.5;72.3;28.8280821358741
79;13;-4.54957358131304;0.293658877400624;20.7;73.4;28.8083230539829
79;14;-4.33395293244241;0.292991615778507;20.8;70.5;28.7886276743857
79;15;-4.88840655503841;0.300985311124661;21.4;68.4;28.7689957998023
79;16;-6.19287060044571;0.317097887361249;22;61.3;28.7494272335104
79;17;-4.20684852942223;0.279598841341412;20.1;69.9;28.7299217793442
79;18;-4.15910645134229;0.269513399404671;17.8;74;28.7104792416933
79;19;-4.06679393202694;0.250393692128414;17;73.7;28.6910994255013
79;20;-3.99267869113796;0.227347714626419;16.3;75.4;28.671782136265
79;21;-3.98114885326706;0.225450496187074;15.8;79.4;28.6525271800327
79;22;-2.2071223945398;0.222404045392904;15.7;78.3;28.6333343634032
79;23;-2.19429931505928;0.21907842931002;15.3;78.5;28.6142034935248
79;24;-2.18593505188653;0.216374626698813;15;77.3;28.5951343780934
80;1;-2.19424004419145;0.214110356811123;14.6;76.7;28.5761268253521
80;2;-2.2077881198394;0.211959426329073;14.2;76.1;28.5571806440894
80;3;-2.19703318159025;0.204951273868647;14.2;71.5;28.5382956436382
80;4;-2.17780861368951;0.203060460972615;13.8;73;28.5194716338747
80;5;-2.15737665481504;0.201470794534057;13.3;75.9;28.5007084252167
80;6;-2.15150875031226;0.199954812986185;12.7;80.4;28.482005828623
80;7;-3.79823079641556;0.184730049391635;12.3;81.5;28.4633636555919
80;8;-3.91293047193876;0.224029732810284;13.4;75.5;28.4447817181598
80;9;-4.05899718685156;0.265356495727503;14.5;66;28.4262598289001
80;10;-4.05447416695132;0.260523074637734;15;60.2;28.4077978009224
80;11;-4.13826430653179;0.261148431385047;15.5;55.8;28.3893954478707
80;12;-4.35472356179198;0.265549138152799;16.6;51.3;28.3710525839222
80;13;-5.22290209316257;0.284869185851127;17.8;48.7;28.3527690237866
80;14;-5.65641865510547;0.297546194675145;18.7;47.7;28.3345445827046
80;15;-6.94698597248911;0.318149147355187;19.9;45.5;28.3163790764463
80;16;-6.52653209841696;0.321617891794173;19.8;47.6;28.2982723213107
80;17;-5.19010092652317;0.305807256257619;19.4;49.3;28.280224134124
80;18;-5.31810171205408;0.305314516679768;19.8;49;28.2622343322384
80;19;-4.92713791531232;0.300758724849947;18.8;51.5;28.2443027335314
80;20;-4.10888423500629;0.266951252175117;17.7;55.3;28.2264291564036
80;21;-3.93342460288638;0.232754709114607;15.7;63.3;28.2086134197787
80;22;-3.91243553719272;0.226164769052321;13.8;70.6;28.1908553431012
80;23;-2.24559875711447;0.218661559225551;12.3;78.9;28.173154746336
80;24;-2.25760530862524;0.212512114878771;11.2;84.2;28.1555114499666
81;1;-2.26108942374444;0.207543154356019;10.1;88.6;28.1379252749943
81;2;-2.27169189475382;0.20338368351818;8.8;92.7;28.1203960429368
81;3;-2.28252035326044;0.200602942441984;8.3;95;28.1029235758271
81;4;-2.28033539952833;0.197588613963639;7.3;95.4;28.0855076962121
81;5;-2.28506192354467;0.195394030654345;6.8;96.8;28.0681482271517
81;6;-2.28506130119705;0.193794047384387;6.5;97.4;28.0508449922173
81;7;-3.7654071280235;0.183902747235605;7.7;97.4;28.0335978154908
81;8;-3.99173712862626;0.231935313856118;11.2;88.5;28.0164065215632
81;9;-4.28784630945913;0.287801767661634;14.4;74;27.9992709355337
81;10;-4.50665586298394;0.284488241079315;16.8;62;27.9821908830082
81;11;-5.02880086299631;0.283066032183199;18.3;54.2;27.9651661900982
81;12;-5.55427595242463;0.284766640291863;19.9;47.8;27.9481966834197
81;13;-6.40815488116385;0.301093899976098;21.3;44.5;27.931282190092
81;14;-6.55834192117017;0.313728938737177;21.5;51.9;27.9144225377362
81;15;-7.0084697802588;0.326871635734608;21.5;54.4;27.8976175544745
81;16;-6.75145526094002;0.329537954208105;21.3;54.3;27.8808670689285
81;17;-6.23126752978874;0.328309530787935;21.2;55.7;27.8641709102185
81;18;-5.65325703738545;0.322844842808912;20.9;56.7;27.8475289079618
81;19;-4.41970123688399;0.297145787528705;19.3;61.2;27.8309408922721
81;20;-4.19460155892838;0.267389133857087;18.4;63.6;27.8144066937575
81;21;-4.07188419622942;0.238606836424523;17.1;70.7;27.7979261435204
81;22;-4.05864237408829;0.233257799985016;15.4;81;27.7814990731551
81;23;-2.52246389509778;0.225804293212572;14.1;86.6;27.7651253147476
81;24;-2.52348911126935;0.218689419098003;13;91.2;27.748804700874
82;1;-2.51871548665138;0.213155820539003;12.1;93.2;27.7325370645992
82;2;-2.52589061404383;0.208728691700819;11.6;94.7;27.716322239476
