time_value,value,time_col,uuid,CropLoad,crop_load_label,source_variable,aggregation,date,panel,panel_title,panel_label,y_label,fallback_note,sd_value,ymin,ymax,dayOfYear,date_value,days_after_full_bloom_doy,days_after_full_bloom_date,days_after_full_bloom,x_axis_mode,full_bloom_doy,days_in_bloom_year,full_bloom_date,simulation_day,x_value,x_label,temporal_x_basis
336,1.5855881130074954,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-02,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,336,2021-12-02,44,44,44,DAFB,292,365,2021-10-19,11,44,Days after full bloom,date_minus_full_bloom_date
337,1.465949065170892,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-03,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,337,2021-12-03,45,45,45,DAFB,292,365,2021-10-19,12,45,Days after full bloom,date_minus_full_bloom_date
338,1.4713957050411979,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-04,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,338,2021-12-04,46,46,46,DAFB,292,365,2021-10-19,13,46,Days after full bloom,date_minus_full_bloom_date
339,2.577439608420318,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-05,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,339,2021-12-05,47,47,47,DAFB,292,365,2021-10-19,14,47,Days after full bloom,date_minus_full_bloom_date
340,1.8205623203110972,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-06,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,340,2021-12-06,48,48,48,DAFB,292,365,2021-10-19,15,48,Days after full bloom,date_minus_full_bloom_date
341,1.6127533112988608,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-07,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,341,2021-12-07,49,49,49,DAFB,292,365,2021-10-19,16,49,Days after full bloom,date_minus_full_bloom_date
342,2.59638421621374,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-08,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,342,2021-12-08,50,50,50,DAFB,292,365,2021-10-19,17,50,Days after full bloom,date_minus_full_bloom_date
343,2.629458866482439,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-09,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,343,2021-12-09,51,51,51,DAFB,292,365,2021-10-19,18,51,Days after full bloom,date_minus_full_bloom_date
344,2.5458085882917905,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-10,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,344,2021-12-10,52,52,52,DAFB,292,365,2021-10-19,19,52,Days after full bloom,date_minus_full_bloom_date
345,2.5613838774648756,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-11,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,345,2021-12-11,53,53,53,DAFB,292,365,2021-10-19,20,53,Days after full bloom,date_minus_full_bloom_date
346,0.2683650477805001,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-12,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,346,2021-12-12,54,54,54,DAFB,292,365,2021-10-19,21,54,Days after full bloom,date_minus_full_bloom_date
347,1.4989721924235626,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-13,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,347,2021-12-13,55,55,55,DAFB,292,365,2021-10-19,22,55,Days after full bloom,date_minus_full_bloom_date
348,0.6694038772619695,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-14,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,348,2021-12-14,56,56,56,DAFB,292,365,2021-10-19,23,56,Days after full bloom,date_minus_full_bloom_date
349,0.3920829115329083,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-15,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,349,2021-12-15,57,57,57,DAFB,292,365,2021-10-19,24,57,Days after full bloom,date_minus_full_bloom_date
350,1.7216432292492359,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-16,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,350,2021-12-16,58,58,58,DAFB,292,365,2021-10-19,25,58,Days after full bloom,date_minus_full_bloom_date
351,2.81351539369492,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-17,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,351,2021-12-17,59,59,59,DAFB,292,365,2021-10-19,26,59,Days after full bloom,date_minus_full_bloom_date
352,2.2560963294819514,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-18,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,352,2021-12-18,60,60,60,DAFB,292,365,2021-10-19,27,60,Days after full bloom,date_minus_full_bloom_date
353,2.1405102600029804,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-19,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,353,2021-12-19,61,61,61,DAFB,292,365,2021-10-19,28,61,Days after full bloom,date_minus_full_bloom_date
354,2.8952206238813054,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-20,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,354,2021-12-20,62,62,62,DAFB,292,365,2021-10-19,29,62,Days after full bloom,date_minus_full_bloom_date
355,3.038130966186521,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-21,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,355,2021-12-21,63,63,63,DAFB,292,365,2021-10-19,30,63,Days after full bloom,date_minus_full_bloom_date
356,2.9246266975913984,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-22,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,356,2021-12-22,64,64,64,DAFB,292,365,2021-10-19,31,64,Days after full bloom,date_minus_full_bloom_date
357,2.585122159132208,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-23,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,357,2021-12-23,65,65,65,DAFB,292,365,2021-10-19,32,65,Days after full bloom,date_minus_full_bloom_date
358,2.4063189840696624,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-24,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,358,2021-12-24,66,66,66,DAFB,292,365,2021-10-19,33,66,Days after full bloom,date_minus_full_bloom_date
359,1.8244526171158015,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-25,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,359,2021-12-25,67,67,67,DAFB,292,365,2021-10-19,34,67,Days after full bloom,date_minus_full_bloom_date
360,2.25687946708722,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-26,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,360,2021-12-26,68,68,68,DAFB,292,365,2021-10-19,35,68,Days after full bloom,date_minus_full_bloom_date
361,2.455447729939605,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-27,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,361,2021-12-27,69,69,69,DAFB,292,365,2021-10-19,36,69,Days after full bloom,date_minus_full_bloom_date
362,2.6096418901343093,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-28,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,362,2021-12-28,70,70,70,DAFB,292,365,2021-10-19,37,70,Days after full bloom,date_minus_full_bloom_date
363,1.057065189716122,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-29,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,363,2021-12-29,71,71,71,DAFB,292,365,2021-10-19,38,71,Days after full bloom,date_minus_full_bloom_date
364,1.8423974162395091,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-30,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,364,2021-12-30,72,72,72,DAFB,292,365,2021-10-19,39,72,Days after full bloom,date_minus_full_bloom_date
365,2.1951920321903673,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,waterFlux_optimized,daily_max,2021-12-31,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,365,2021-12-31,73,73,73,DAFB,292,365,2021-10-19,40,73,Days after full bloom,date_minus_full_bloom_date
1,2.464590045239407,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-01,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,1,2022-01-01,74,74,74,DAFB,292,365,2021-10-19,41,74,Days after full bloom,date_minus_full_bloom_date
2,2.374471755520583,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-02,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,2,2022-01-02,75,75,75,DAFB,292,365,2021-10-19,42,75,Days after full bloom,date_minus_full_bloom_date
3,2.451099770008991,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-03,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,3,2022-01-03,76,76,76,DAFB,292,365,2021-10-19,43,76,Days after full bloom,date_minus_full_bloom_date
4,2.267928022156942,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-04,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,4,2022-01-04,77,77,77,DAFB,292,365,2021-10-19,44,77,Days after full bloom,date_minus_full_bloom_date
5,2.09751025699264,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-05,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,5,2022-01-05,78,78,78,DAFB,292,365,2021-10-19,45,78,Days after full bloom,date_minus_full_bloom_date
6,1.7814402520748582,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-06,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,6,2022-01-06,79,79,79,DAFB,292,365,2021-10-19,46,79,Days after full bloom,date_minus_full_bloom_date
7,2.1821789408094157,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-07,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,7,2022-01-07,80,80,80,DAFB,292,365,2021-10-19,47,80,Days after full bloom,date_minus_full_bloom_date
8,2.24251056479557,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-08,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,8,2022-01-08,81,81,81,DAFB,292,365,2021-10-19,48,81,Days after full bloom,date_minus_full_bloom_date
9,2.937430072391366,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-09,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,9,2022-01-09,82,82,82,DAFB,292,365,2021-10-19,49,82,Days after full bloom,date_minus_full_bloom_date
10,2.741194386738358,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-10,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,10,2022-01-10,83,83,83,DAFB,292,365,2021-10-19,50,83,Days after full bloom,date_minus_full_bloom_date
11,2.6524962436471684,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-11,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,11,2022-01-11,84,84,84,DAFB,292,365,2021-10-19,51,84,Days after full bloom,date_minus_full_bloom_date
12,2.7006806304415685,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-12,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,12,2022-01-12,85,85,85,DAFB,292,365,2021-10-19,52,85,Days after full bloom,date_minus_full_bloom_date
13,1.9448311491563077,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-13,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,13,2022-01-13,86,86,86,DAFB,292,365,2021-10-19,53,86,Days after full bloom,date_minus_full_bloom_date
14,1.4597855691238064,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-14,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,14,2022-01-14,87,87,87,DAFB,292,365,2021-10-19,54,87,Days after full bloom,date_minus_full_bloom_date
15,1.9905252820514878,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,waterFlux_optimized,daily_max,2022-01-15,B,(b) Daily maximum hourly water flux,(b) Daily maximum hourly water flux,Water flux (L tree^-1 h^-1),"waterFlux_optimized converted to L plant^-1 h^-1 as value * 3600 / 1000000, then daily maximum was used",NA,NA,NA,15,2022-01-15,88,88,88,DAFB,292,365,2021-10-19,55,88,Days after full bloom,date_minus_full_bloom_date
