date,reserve_pool,value_mgC_plant,uuid,CropLoad,crop_load_label,simulation_day,days_after_full_bloom,dayOfYear,reserve_pool_label,value_gC_plant,aggregation,unit_conversion
2022-02-11,trunkNSC,62418.18138014552,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,82,115,42,Trunk NSC,62.41818138014552,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-11,totalNSC,1340417.9692067404,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,82,115,42,Whole-tree NSC reserve,1340.4179692067403,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-12,leafNSC,78005.71636519382,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Leaf NSC,78.00571636519382,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,fineRootNSC,97414.1597313467,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Fine-root NSC,97.4141597313467,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,structuralRootNSC,261038.8636360456,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Structural-root NSC,261.0388636360456,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,internodeNSC,888359.3822958808,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Total internode NSC reserve,888.3593822958808,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,cordonNSC,792001.1746110703,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Cordon NSC,792.0011746110703,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,trunkNSC,62371.204330432796,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Trunk NSC,62.371204330432796,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-12,totalNSC,1324818.122028467,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,83,116,43,Whole-tree NSC reserve,1324.818122028467,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-13,leafNSC,68455.62070035023,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Leaf NSC,68.45562070035024,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,fineRootNSC,97412.97057718747,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Fine-root NSC,97.41297057718747,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,structuralRootNSC,260909.1634505725,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Structural-root NSC,260.9091634505725,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,internodeNSC,887886.2564177432,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Total internode NSC reserve,887.8862564177432,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,cordonNSC,791576.9383817508,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Cordon NSC,791.5769383817508,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,trunkNSC,62305.17589264429,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Trunk NSC,62.30517589264429,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-13,totalNSC,1314664.0111458534,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,84,117,44,Whole-tree NSC reserve,1314.6640111458535,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-14,leafNSC,65719.50932118489,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Leaf NSC,65.71950932118489,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,fineRootNSC,97407.06389143593,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Fine-root NSC,97.40706389143593,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,structuralRootNSC,260801.32391331802,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Structural-root NSC,260.801323913318,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,internodeNSC,887446.5175857117,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Total internode NSC reserve,887.4465175857117,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,cordonNSC,791180.8597118763,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Cordon NSC,791.1808597118762,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,trunkNSC,62250.94676351035,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Trunk NSC,62.25094676351035,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-14,totalNSC,1311374.4147116505,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,85,118,45,Whole-tree NSC reserve,1311.3744147116504,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-15,leafNSC,71695.8231843481,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Leaf NSC,71.6958231843481,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,fineRootNSC,97394.160601799507,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Fine-root NSC,97.39416060179951,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,structuralRootNSC,260674.62094692403,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Structural-root NSC,260.67462094692405,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,internodeNSC,887219.8285660744,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Total internode NSC reserve,887.2198285660744,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,cordonNSC,790975.5445705084,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Cordon NSC,790.9755445705084,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,trunkNSC,62215.29203893027,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Trunk NSC,62.215292038930265,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-15,totalNSC,1316984.4332991461,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,86,119,46,Whole-tree NSC reserve,1316.984433299146,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-16,leafNSC,85776.28101221602,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Leaf NSC,85.77628101221602,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,fineRootNSC,97388.595147101,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Fine-root NSC,97.388595147101,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,structuralRootNSC,260562.55238400956,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Structural-root NSC,260.56255238400956,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,internodeNSC,887449.295634823,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Total internode NSC reserve,887.449295634823,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,cordonNSC,791182.2028198765,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Cordon NSC,791.1822028198765,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,trunkNSC,62214.41603187815,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Trunk NSC,62.21441603187815,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-16,totalNSC,1331176.7241781496,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,87,120,47,Whole-tree NSC reserve,1331.1767241781497,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-17,leafNSC,96481.6047204708,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Leaf NSC,96.4816047204708,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,fineRootNSC,97401.95332909777,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Fine-root NSC,97.40195332909776,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,structuralRootNSC,260485.3473286125,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Structural-root NSC,260.4853473286125,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,internodeNSC,888007.792346601,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Total internode NSC reserve,888.007792346601,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,cordonNSC,791688.1873462598,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Cordon NSC,791.6881873462598,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,trunkNSC,62233.52432496678,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Trunk NSC,62.23352432496678,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-17,totalNSC,1342376.6977247822,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,88,121,48,Whole-tree NSC reserve,1342.3766977247822,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-18,leafNSC,103853.82312051787,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Leaf NSC,103.85382312051787,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,fineRootNSC,97429.78643831766,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Fine-root NSC,97.42978643831766,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,structuralRootNSC,260438.66543574297,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Structural-root NSC,260.43866543574296,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,internodeNSC,888712.576278842,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Total internode NSC reserve,888.7125762788421,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,cordonNSC,792327.6341675097,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Cordon NSC,792.3276341675097,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,trunkNSC,62260.768639066584,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Trunk NSC,62.26076863906658,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-18,totalNSC,1350434.8512734205,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,89,122,49,Whole-tree NSC reserve,1350.4348512734205,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-19,leafNSC,109314.82433360614,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Leaf NSC,109.31482433360614,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,fineRootNSC,97471.62672698608,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Fine-root NSC,97.47162672698609,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,structuralRootNSC,260421.79770781062,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Structural-root NSC,260.42179770781064,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,internodeNSC,889674.9535017428,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Total internode NSC reserve,889.6749535017428,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,cordonNSC,793200.8780113985,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Cordon NSC,793.2008780113985,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,trunkNSC,62305.123599172315,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Trunk NSC,62.30512359917231,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-19,totalNSC,1356883.2022701455,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,90,123,50,Whole-tree NSC reserve,1356.8832022701456,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-20,leafNSC,105588.71521815882,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Leaf NSC,105.58871521815881,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,fineRootNSC,97525.25543281906,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Fine-root NSC,97.52525543281907,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,structuralRootNSC,260433.8614004248,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Structural-root NSC,260.4338614004248,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,internodeNSC,890611.9115811101,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Total internode NSC reserve,890.6119115811101,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,cordonNSC,794052.832942261,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Cordon NSC,794.052832942261,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,trunkNSC,62344.81109677236,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Trunk NSC,62.34481109677236,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-20,totalNSC,1354159.7436325129,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,91,124,51,Whole-tree NSC reserve,1354.1597436325128,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-21,leafNSC,100063.72066523576,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Leaf NSC,100.06372066523576,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,fineRootNSC,97572.28398329252,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Fine-root NSC,97.57228398329252,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,structuralRootNSC,260443.27454601548,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Structural-root NSC,260.44327454601546,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,internodeNSC,891188.8247857246,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Total internode NSC reserve,891.1888247857246,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,cordonNSC,794579.307109874,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Cordon NSC,794.579307109874,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,trunkNSC,62359.671741277365,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Trunk NSC,62.35967174127737,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-21,totalNSC,1349268.1039802684,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,92,125,52,Whole-tree NSC reserve,1349.2681039802683,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-22,leafNSC,104908.22684935242,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Leaf NSC,104.90822684935242,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,fineRootNSC,97621.39158499995,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Fine-root NSC,97.62139158499994,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,structuralRootNSC,260444.8594891184,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Structural-root NSC,260.4448594891184,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,internodeNSC,891999.8912036258,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Total internode NSC reserve,891.9998912036258,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,cordonNSC,795317.413411932,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Cordon NSC,795.317413411932,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,trunkNSC,62389.720838731,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Trunk NSC,62.389720838731,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-22,totalNSC,1354974.3691270966,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,93,126,53,Whole-tree NSC reserve,1354.9743691270967,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-23,leafNSC,105160.05708893378,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Leaf NSC,105.16005708893378,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,fineRootNSC,97678.0569534732,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Fine-root NSC,97.6780569534732,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,structuralRootNSC,260469.79169511131,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Structural-root NSC,260.4697916951113,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,internodeNSC,892955.1295885532,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Total internode NSC reserve,892.9551295885532,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,cordonNSC,796186.3534040938,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Cordon NSC,796.1863534040938,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,trunkNSC,62430.79936085351,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Trunk NSC,62.43079936085351,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-23,totalNSC,1356263.0353260715,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,94,127,54,Whole-tree NSC reserve,1356.2630353260715,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-24,leafNSC,99856.47697309958,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Leaf NSC,99.85647697309957,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,fineRootNSC,97727.66466679567,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Fine-root NSC,97.72766466679566,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,structuralRootNSC,260500.09963715033,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Structural-root NSC,260.50009963715036,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,internodeNSC,893620.0378294443,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Total internode NSC reserve,893.6200378294443,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,cordonNSC,796792.3843390291,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Cordon NSC,796.7923843390291,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,trunkNSC,62454.94181568119,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Trunk NSC,62.45494181568119,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-24,totalNSC,1351704.2791064898,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,95,128,55,Whole-tree NSC reserve,1351.7042791064898,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-25,leafNSC,95558.08769871554,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Leaf NSC,95.55808769871554,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,fineRootNSC,97768.58670815804,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Fine-root NSC,97.76858670815804,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,structuralRootNSC,260518.06586126884,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Structural-root NSC,260.51806586126884,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,internodeNSC,894145.474400006,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Total internode NSC reserve,894.145474400006,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,cordonNSC,797271.5369052254,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Cordon NSC,797.2715369052254,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,trunkNSC,62471.42545338896,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Trunk NSC,62.47142545338896,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-25,totalNSC,1347990.2146681484,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,96,129,56,Whole-tree NSC reserve,1347.9902146681484,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-26,leafNSC,96748.68408305071,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Leaf NSC,96.74868408305072,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,fineRootNSC,97809.77377017298,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Fine-root NSC,97.80977377017298,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,structuralRootNSC,260526.93725491152,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Structural-root NSC,260.5269372549115,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,internodeNSC,894743.576030547,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Total internode NSC reserve,894.743576030547,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,cordonNSC,797816.4964703724,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Cordon NSC,797.8164964703724,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,trunkNSC,62491.17542189345,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Trunk NSC,62.49117542189345,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-26,totalNSC,1349828.9711386822,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,97,130,57,Whole-tree NSC reserve,1349.8289711386822,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-02-27,leafNSC,93728.9234155799,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,98,131,58,Leaf NSC,93.7289234155799,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-27,fineRootNSC,97858.85023478033,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,98,131,58,Fine-root NSC,97.85885023478033,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-27,structuralRootNSC,260555.6515748881,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,98,131,58,Structural-root NSC,260.5556515748881,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-27,internodeNSC,895430.3371518684,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,98,131,58,Total internode NSC reserve,895.4303371518683,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-02-27,cordonNSC,798442.5687741258,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,98,131,58,Cordon NSC,798.4425687741258,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
